id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
ttbi-QR-20-1528-3,20,0.8566,-94.4018,3,1528,16.22791576385498,
ttbi-QR-20-7212-3,20,0.8201,-94.3977,3,7212,15.853151321411133,
ttbi-QR-13-13722-3,13,0.9347,-94.3973,3,13722,16.000643968582153,
ttbi-QR-60-20897-3,60,0.6853,-94.3889,3,20897,25.544079303741455,
ttbi-QR-96-6212-3,96,0.689,-94.3742,3,6212,22.489521026611328,
ttbi-QR-88-17107-3,88,0.4698,-94.3717,3,17107,17.853119611740112,
ttbi-QR-33-10625-3,33,0.9325,-94.3605,3,10625,15.605751037597656,
ttbi-QR-60-12407-3,60,0.6388,-94.3512,3,12407,29.587542295455933,
ttbi-QR-13-13215-3,13,0.9384,-94.3465,3,13215,16.998069763183594,
ttbi-QR-86-2481-3,86,0.8936,-94.3304,3,2481,51.31803798675537,
ttbi-QR-169-4122-3,169,0.6104,-94.3258,3,4122,15.797951936721802,
ttbi-QR-86-19861-3,86,0.407,-94.3194,3,19861,16.38912057876587,
ttbi-QR-148-18286-3,148,0.6468,-94.3111,3,18286,28.607503175735474,
ttbi-QR-88-21682-3,88,0.7477,-94.3089,3,21682,28.03915786743164,
ttbi-QR-13-9592-3,13,0.6059,-94.3035,3,9592,12.49497938156128,
ttbi-QR-96-15187-3,96,0.8596,-94.3024,3,15187,30.55380129814148,
ttbi-QR-9-4665-3,9,0.7648,-94.2982,3,4665,10.658453702926636,
ttbi-QR-96-1248-3,96,0.5913,-94.2976,3,1248,25.884647130966187,
ttbi-QR-148-17906-3,148,0.6187,-94.2904,3,17906,22.153685808181763,
ttbi-QR-60-16891-3,60,0.5738,-94.2835,3,16891,45.8271062374115,
ttbi-QR-5-8197-3,5,0.6978,-94.2822,3,8197,7.053446292877197,
ttbi-QR-148-18002-3,148,0.6618,-94.2813,3,18002,22.1876699924469,
ttbi-QR-88-16864-3,88,0.4817,-94.2748,3,16864,21.128227949142456,
ttbi-QR-60-23940-3,60,0.7484,-94.2672,3,23940,34.431599140167236,
ttbi-QR-15-6770-3,15,0.8106,-94.2592,3,6770,17.09628963470459,
ttbi-QR-20-29560-3,20,0.6116,-94.2508,3,29560,12.331494092941284,
ttbi-QR-5-12737-3,5,0.7101,-94.2505,3,12737,10.933114528656006,
ttbi-QR-88-31368-3,88,0.8856,-94.2223,3,31368,30.878544092178345,
ttbi-QR-96-12583-3,96,0.9121,-94.2214,3,12583,29.88296675682068,
ttbi-QR-77-15866-3,77,0.5313,-94.2151,3,15866,8.908233642578125,
ttbi-QR-43-7918-3,43,0.8587,-94.211,3,7918,12.261083602905273,
ttbi-QR-148-19937-3,148,0.9917,-94.2011,3,19937,31.36581540107727,
ttbi-QR-5-7048-3,5,1.0034,-94.1899,3,7048,8.513356447219849,
ttbi-QR-60-20623-3,60,0.479,-94.1899,3,20623,23.139374494552612,
ttbi-QR-2-12770-3,2,0.7387,-94.1886,3,12770,7.294128179550171,
ttbi-QR-76-7611-3,76,0.4911,-94.1535,3,7611,7.094812870025635,
ttbi-QR-5-5613-3,5,0.8262,-94.1532,3,5613,6.994489431381226,
ttbi-QR-77-7507-3,77,0.7338,-94.1465,3,7507,10.106028318405151,
ttbi-QR-33-10664-3,33,0.7202,-94.1463,3,10664,16.547202348709106,
ttbi-QR-61-4282-3,61,0.7277,-94.1412,3,4282,25.99775767326355,
ttbi-QR-96-1173-3,96,0.9048,-94.1379,3,1173,63.705703258514404,
ttbi-QR-4-7223-3,4,0.5496,-94.1301,3,7223,6.723991870880127,
ttbi-QR-88-9175-3,88,0.8956,-94.1294,3,9175,36.89293694496155,
ttbi-QR-86-7438-3,86,0.8178,-94.1278,3,7438,28.38839054107666,
ttbi-QR-86-6574-3,86,0.8224,-94.1206,3,6574,27.45154643058777,
ttbi-QR-148-20099-3,148,0.6657,-94.1152,3,20099,35.99013066291809,
ttbi-QR-9-2877-3,9,0.8586,-94.1114,3,2877,7.387352466583252,
ttbi-QR-96-18-3,96,0.7437,-94.0798,3,18,26.88394570350647,
ttbi-QR-61-14820-3,61,0.5266,-94.0687,3,14820,24.925897121429443,
ttbi-QR-86-7200-3,86,0.6031,-94.0371,3,7200,42.799057483673096,
ttbi-QR-148-13504-3,148,0.5074,-94.0168,3,13504,25.849050045013428,
ttbi-QR-169-8444-3,169,0.6601,-94.014,3,8444,15.015729904174805,
ttbi-QR-20-18055-3,20,0.8586,-93.9998,3,18055,16.731748580932617,
ttbi-QR-5-6340-3,5,0.7333,-93.9875,3,6340,6.647136688232422,
ttbi-QR-56-23182-3,56,0.41,-93.9696,3,23182,28.60815691947937,
ttbi-QR-88-11925-3,88,0.2552,-93.9574,3,11925,20.44598960876465,
ttbi-QR-86-21588-3,86,0.6124,-93.9493,3,21588,21.087927103042603,
ttbi-QR-148-3808-3,148,0.5065,-93.9457,3,3808,21.120959997177124,
ttbi-QR-43-9843-3,43,0.8084,-93.9254,3,9843,44.34405469894409,
ttbi-QR-13-21347-3,13,0.5882,-93.9228,3,21347,15.30437970161438,
ttbi-QR-88-24614-3,88,0.8793,-93.8912,3,24614,70.10508871078491,
ttbi-QR-20-14022-3,20,1.0453,-93.8592,3,14022,15.236007452011108,
ttbi-QR-148-15797-3,148,0.6205,-93.8581,3,15797,22.91144633293152,
ttbi-QR-88-18745-3,88,0.4967,-93.8568,3,18745,26.825160026550293,
ttbi-QR-20-16707-3,20,0.7209,-93.8514,3,16707,12.764217853546143,
ttbi-QR-13-13911-3,13,0.9283,-93.8255,3,13911,16.368377208709717,
ttbi-QR-43-777-3,43,0.6459,-93.8148,3,777,14.388702392578125,
ttbi-QR-88-32493-3,88,0.8774,-93.8105,3,32493,32.21835255622864,
ttbi-QR-33-8142-3,33,0.7554,-93.8097,3,8142,15.721150875091553,
ttbi-QR-88-29264-3,88,0.6188,-93.7985,3,29264,22.780516862869263,
ttbi-QR-5-2982-3,5,0.8362,-93.7896,3,2982,6.137154817581177,
ttbi-QR-43-8326-3,43,0.608,-93.7872,3,8326,11.496643543243408,
ttbi-QR-88-35519-3,88,0.4923,-93.7824,3,35519,20.379901885986328,
ttbi-QR-60-3303-3,60,0.918,-93.777,3,3303,27.435483932495117,
ttbi-QR-88-25703-3,88,0.5331,-93.7745,3,25703,19.873743534088135,
ttbi-QR-96-14113-3,96,0.7809,-93.7636,3,14113,25.76342010498047,
ttbi-QR-60-21963-3,60,0.7925,-93.7583,3,21963,34.50262951850891,
ttbi-QR-60-8954-3,60,0.9,-93.7423,3,8954,31.319718837738037,
ttbi-QR-15-19661-3,15,0.8373,-93.7396,3,19661,12.564566850662231,
ttbi-QR-86-12569-3,86,0.8068,-93.7365,3,12569,27.166369676589966,
ttbi-QR-77-8414-3,77,0.4129,-93.7346,3,8414,12.698321342468262,
ttbi-QR-56-10587-3,56,0.5803,-93.7235,3,10587,32.425331592559814,
ttbi-QR-20-27178-3,20,0.803,-93.713,3,27178,13.985651969909668,
ttbi-QR-88-301-3,88,0.8358,-93.7119,3,301,32.968201875686646,
ttbi-QR-60-13373-3,60,0.5406,-93.6858,3,13373,22.76664972305298,
ttbi-QR-60-6884-3,60,0.64,-93.6807,3,6884,58.86943340301514,
ttbi-QR-13-21705-3,13,0.7227,-93.6676,3,21705,14.199241876602173,
ttbi-QR-56-20687-3,56,0.689,-93.6665,3,20687,29.279453992843628,
ttbi-QR-33-8083-3,33,1.0762,-93.6656,3,8083,14.867271661758423,
ttbi-QR-76-11254-3,76,0.617,-93.6473,3,11254,18.058027982711792,
ttbi-QR-20-12777-3,20,0.6905,-93.6125,3,12777,14.220619916915894,
ttbi-QR-88-3003-3,88,0.412,-93.6028,3,3003,13.4827299118042,
ttbi-QR-20-8645-3,20,0.7048,-93.6022,3,8645,14.734704732894897,
ttbi-QR-43-9089-3,43,0.6218,-93.5695,3,9089,16.885188102722168,
ttbi-QR-88-4613-3,88,0.4536,-93.5631,3,4613,18.925536394119263,
ttbi-QR-20-13934-3,20,0.7762,-93.5458,3,13934,23.77019762992859,
ttbi-QR-148-10642-3,148,0.7496,-93.5305,3,10642,72.84820508956909,
ttbi-QR-88-21705-3,88,0.6914,-93.5286,3,21705,28.696213722229004,
ttbi-QR-43-1616-3,43,0.6768,-93.5144,3,1616,13.216295003890991,
ttbi-QR-20-6996-3,20,0.7459,-93.5114,3,6996,10.652874946594238,
ttbi-QR-96-5622-3,96,0.8112,-93.5093,3,5622,23.47816514968872,
ttbi-QR-56-7494-3,56,0.9568,-93.5043,3,7494,35.30729079246521,
ttbi-QR-18-4823-3,18,0.7601,-93.493,3,4823,15.29819941520691,
ttbi-QR-29-127-3,29,0.9541,-93.4701,3,127,14.278661012649536,
ttbi-QR-56-16556-3,56,0.8052,-93.4442,3,16556,29.001253843307495,
ttbi-QR-88-14979-3,88,0.5771,-93.439,3,14979,25.911328077316284,
ttbi-QR-43-2388-3,43,0.9056,-93.4379,3,2388,19.33777141571045,
ttbi-QR-86-26800-3,86,0.6669,-93.4186,3,26800,22.559767723083496,
ttbi-QR-88-22004-3,88,0.5266,-93.4172,3,22004,27.583320379257202,
ttbi-QR-88-19365-3,88,0.7367,-93.4026,3,19365,27.587695837020874,
ttbi-QR-13-6142-3,13,0.392,-93.3514,3,6142,24.369956731796265,
ttbi-QR-148-21149-3,148,0.6665,-93.3477,3,21149,26.615655660629272,
ttbi-QR-20-21637-3,20,0.9072,-93.3454,3,21637,15.655646324157715,
ttbi-QR-88-1045-3,88,1.0342,-93.3407,3,1045,37.04373598098755,
ttbi-QR-88-3119-3,88,0.3949,-93.3349,3,3119,17.179891109466553,
ttbi-QR-148-20393-3,148,0.8149,-93.3326,3,20393,23.13922381401062,
ttbi-QR-88-36561-3,88,0.5579,-93.3242,3,36561,22.047053575515747,
ttbi-QR-15-2047-3,15,0.4256,-93.3117,3,2047,11.935625314712524,
ttbi-QR-13-19775-3,13,0.5001,-93.2943,3,19775,14.306768417358398,
ttbi-QR-86-3163-3,86,0.781,-93.2858,3,3163,26.818690299987793,
ttbi-QR-5-18790-3,5,0.9875,-93.2848,3,18790,6.945343255996704,
ttbi-QR-96-5118-3,96,0.4011,-93.2836,3,5118,15.275778770446777,
ttbi-QR-43-2283-3,43,0.7599,-93.2731,3,2283,12.653479814529419,
ttbi-QR-5-16890-3,5,0.8026,-93.2686,3,16890,6.850421667098999,
ttbi-QR-88-30936-3,88,0.6966,-93.2237,3,30936,28.431763410568237,
ttbi-QR-88-25649-3,88,0.6515,-93.2049,3,25649,32.48850655555725,
ttbi-QR-20-24205-3,20,0.4651,-93.1994,3,24205,9.5037100315094,
ttbi-QR-86-20629-3,86,0.9485,-93.1823,3,20629,30.313957691192627,
ttbi-QR-15-4515-3,15,0.9784,-93.1414,3,4515,19.163452625274658,
ttbi-QR-88-23645-3,88,1.1135,-93.1338,3,23645,48.89989352226257,
ttbi-QR-145-9683-3,145,0.6641,-93.1225,3,9683,8.192516803741455,
ttbi-QR-148-9271-3,148,0.7665,-93.1217,3,9271,25.288161277770996,
ttbi-QR-13-16083-3,13,0.6276,-93.1118,3,16083,21.413553476333618,
ttbi-QR-96-13034-3,96,0.9368,-93.1111,3,13034,26.64196228981018,
ttbi-QR-148-15254-3,148,0.7454,-93.0925,3,15254,26.143375873565674,
ttbi-QR-96-260-3,96,1.0688,-93.0912,3,260,29.291241884231567,
ttbi-QR-88-16430-3,88,0.608,-93.0807,3,16430,24.662423610687256,
ttbi-QR-60-4231-3,60,0.9034,-93.079,3,4231,36.578041553497314,
ttbi-QR-88-23881-3,88,0.5958,-93.0691,3,23881,21.631406545639038,
ttbi-QR-61-14106-3,61,0.7769,-93.0682,3,14106,27.814302682876587,
ttbi-QR-148-15093-3,148,1.0725,-93.0593,3,15093,31.731403589248657,
ttbi-QR-5-7486-3,5,0.8235,-93.0561,3,7486,7.240215301513672,
ttbi-QR-86-11935-3,86,0.813,-93.0457,3,11935,28.4586341381073,
ttbi-QR-60-4998-3,60,0.6669,-93.0446,3,4998,25.94346332550049,
ttbi-QR-96-8863-3,96,0.6146,-92.9997,3,8863,21.132575273513794,
ttbi-QR-148-12736-3,148,0.5315,-92.9808,3,12736,25.881599187850952,
ttbi-QR-43-7160-3,43,0.7618,-92.9771,3,7160,13.245798587799072,
ttbi-QR-77-5062-3,77,0.7609,-92.9677,3,5062,19.353637218475342,
ttbi-QR-29-6817-3,29,0.8452,-92.9599,3,6817,11.196516513824463,
ttbi-QR-60-2457-3,60,0.725,-92.9431,3,2457,27.756855487823486,
ttbi-QR-43-8272-3,43,0.998,-92.9428,3,8272,22.884973287582397,
ttbi-QR-148-17492-3,148,0.8257,-92.9017,3,17492,41.64431190490723,
ttbi-QR-88-561-3,88,0.7376,-92.8792,3,561,26.342090606689453,
ttbi-QR-14-1039-3,14,0.4478,-92.867,3,1039,9.732560157775879,
ttbi-QR-20-1753-3,20,0.712,-92.8669,3,1753,12.911240339279175,
ttbi-QR-88-10748-3,88,0.5451,-92.8535,3,10748,29.76105809211731,
ttbi-QR-60-2852-3,60,0.8162,-92.8459,3,2852,26.011467933654785,
ttbi-QR-148-15890-3,148,0.5643,-92.8269,3,15890,23.786741256713867,
ttbi-QR-148-5200-3,148,0.5736,-92.8131,3,5200,27.30717182159424,
ttbi-QR-56-1180-3,56,0.7541,-92.8063,3,1180,25.901015996932983,
ttbi-QR-88-20200-3,88,0.6856,-92.7964,3,20200,20.884671688079834,
ttbi-QR-148-3226-3,148,0.5711,-92.7831,3,3226,21.211467504501343,
ttbi-QR-15-471-3,15,0.5323,-92.7733,3,471,27.943982124328613,
ttbi-QR-56-11826-3,56,0.8044,-92.7626,3,11826,31.299304008483887,
ttbi-QR-56-15395-3,56,0.6294,-92.7459,3,15395,78.57778835296631,
ttbi-QR-13-922-3,13,1.0147,-92.7449,3,922,30.831031560897827,
ttbi-QR-13-7790-3,13,0.5909,-92.7264,3,7790,12.541127920150757,
ttbi-QR-86-26972-3,86,0.8395,-92.7092,3,26972,34.78984999656677,
ttbi-QR-88-21849-3,88,0.738,-92.6975,3,21849,30.767120599746704,
ttbi-QR-20-14832-3,20,0.7811,-92.6925,3,14832,13.382378578186035,
ttbi-QR-20-25075-3,20,0.6611,-92.6841,3,25075,42.97703981399536,
ttbi-QR-148-20418-3,148,0.9234,-92.6416,3,20418,31.734743356704712,
ttbi-QR-88-16066-3,88,0.689,-92.6379,3,16066,23.00596833229065,
ttbi-QR-88-7421-3,88,0.6742,-92.6341,3,7421,25.55122685432434,
ttbi-QR-148-18029-3,148,0.7384,-92.6139,3,18029,24.353557348251343,
ttbi-QR-43-11631-3,43,0.6358,-92.6031,3,11631,16.130909204483032,
ttbi-QR-18-3785-3,18,0.8192,-92.5823,3,3785,12.339812278747559,
ttbi-QR-18-16316-3,18,0.8288,-92.5778,3,16316,12.99999451637268,
ttbi-QR-96-986-3,96,0.7279,-92.5763,3,986,42.96487522125244,
ttbi-QR-148-7651-3,148,0.5649,-92.5753,3,7651,31.19374966621399,
ttbi-QR-33-3439-3,33,0.7745,-92.5649,3,3439,11.28568148612976,
ttbi-QR-169-8879-3,169,1.0878,-92.5588,3,8879,20.68557858467102,
ttbi-QR-60-12718-3,60,0.5629,-92.5396,3,12718,34.0729615688324,
ttbi-QR-88-35188-3,88,0.5219,-92.5386,3,35188,20.852959156036377,
ttbi-QR-169-3106-3,169,0.5781,-92.5384,3,3106,14.799903392791748,
ttbi-QR-56-16041-3,56,0.265,-92.5175,3,16041,23.774973392486572,
ttbi-QR-20-26172-3,20,0.583,-92.5121,3,26172,10.56099820137024,
ttbi-QR-56-8896-3,56,0.8205,-92.5046,3,8896,28.97248888015747,
ttbi-QR-61-15093-3,61,0.5095,-92.497,3,15093,28.979244709014893,
ttbi-QR-5-919-3,5,0.7347,-92.4917,3,919,5.287863731384277,
ttbi-QR-61-6227-3,61,0.7346,-92.4908,3,6227,23.27318286895752,
ttbi-QR-88-37050-3,88,0.4106,-92.4886,3,37050,18.940320014953613,
ttbi-QR-43-947-3,43,0.8309,-92.4738,3,947,14.262802124023438,
ttbi-QR-88-9169-3,88,0.6265,-92.4716,3,9169,21.693554878234863,
ttbi-QR-15-11220-3,15,0.8136,-92.4706,3,11220,14.99955439567566,
ttbi-QR-88-9553-3,88,1.0011,-92.4679,3,9553,34.55438828468323,
ttbi-QR-148-16599-3,148,0.9968,-92.4583,3,16599,28.09306764602661,
ttbi-QR-43-15423-3,43,0.6228,-92.4533,3,15423,12.807123184204102,
ttbi-QR-169-6406-3,169,1.0312,-92.4531,3,6406,22.676961183547974,
ttbi-QR-29-1264-3,29,0.844,-92.4528,3,1264,13.350631952285767,
ttbi-QR-15-15190-3,15,0.2474,-92.4511,3,15190,14.496622323989868,
ttbi-QR-9-10668-3,9,0.5491,-92.4407,3,10668,5.277146816253662,
ttbi-QR-29-11917-3,29,0.6437,-92.4097,3,11917,11.491878986358643,
ttbi-QR-14-4839-3,14,0.4308,-92.4065,3,4839,9.06093144416809,
ttbi-QR-86-15951-3,86,0.4157,-92.37,3,15951,18.103091716766357,
ttbi-QR-88-11603-3,88,0.3993,-92.3651,3,11603,26.369258165359497,
ttbi-QR-77-15156-3,77,0.8458,-92.3381,3,15156,9.31957483291626,
ttbi-QR-88-12488-3,88,0.6909,-92.3355,3,12488,21.819046020507812,
ttbi-QR-148-11793-3,148,0.8143,-92.3347,3,11793,22.25758457183838,
ttbi-QR-9-3810-3,9,0.9397,-92.3332,3,3810,6.849710941314697,
ttbi-QR-96-15738-3,96,0.8844,-92.3103,3,15738,29.12302303314209,
ttbi-QR-96-14700-3,96,0.8279,-92.2971,3,14700,25.68801188468933,
ttbi-QR-61-2921-3,61,0.8439,-92.2956,3,2921,39.59274673461914,
ttbi-QR-13-13773-3,13,0.5482,-92.2867,3,13773,13.00074577331543,
ttbi-QR-88-7369-3,88,0.6648,-92.2855,3,7369,52.2567925453186,
ttbi-QR-88-34275-3,88,0.8916,-92.2641,3,34275,28.380388498306274,
ttbi-QR-86-9612-3,86,0.7405,-92.2555,3,9612,38.03805613517761,
ttbi-QR-60-16718-3,60,0.6865,-92.2386,3,16718,24.68525528907776,
ttbi-QR-96-9402-3,96,0.7792,-92.2293,3,9402,31.449902057647705,
ttbi-QR-88-2456-3,88,0.499,-92.2077,3,2456,20.925060033798218,
ttbi-QR-56-9928-3,56,0.8107,-92.179,3,9928,32.119319438934326,
ttbi-QR-13-2860-3,13,0.5599,-92.1711,3,2860,11.050680160522461,
ttbi-QR-96-2934-3,96,0.5574,-92.1667,3,2934,20.584921836853027,
ttbi-QR-148-18150-3,148,0.8079,-92.1596,3,18150,26.15934157371521,
ttbi-QR-15-15479-3,15,0.5417,-92.1583,3,15479,11.85567331314087,
ttbi-QR-88-33852-3,88,0.5137,-92.1542,3,33852,19.67851448059082,
ttbi-QR-86-22559-3,86,0.4316,-92.1444,3,22559,86.28672480583191,
ttbi-QR-96-6775-3,96,0.959,-92.1373,3,6775,46.04955816268921,
ttbi-QR-88-15587-3,88,0.8697,-92.1323,3,15587,29.19711995124817,
ttbi-QR-88-2156-3,88,0.5301,-92.1001,3,2156,23.391582489013672,
ttbi-QR-13-22377-3,13,0.5864,-92.0871,3,22377,16.2317476272583,
ttbi-QR-145-639-3,145,0.5834,-92.0817,3,639,8.151057720184326,
ttbi-QR-96-7943-3,96,0.7849,-92.0793,3,7943,24.650696516036987,
ttbi-QR-5-8837-3,5,0.5424,-92.0714,3,8837,7.726629972457886,
ttbi-QR-43-10613-3,43,0.835,-92.0699,3,10613,13.60080885887146,
ttbi-QR-96-13853-3,96,0.7082,-92.067,3,13853,34.62481617927551,
ttbi-QR-88-13761-3,88,0.7877,-92.0622,3,13761,29.522958278656006,
ttbi-QR-5-12589-3,5,0.7939,-92.0532,3,12589,6.134218454360962,
ttbi-QR-15-17476-3,15,0.5324,-92.05,3,17476,14.72597050666809,
ttbi-QR-15-4686-3,15,0.622,-92.0418,3,4686,15.58193325996399,
ttbi-QR-88-34051-3,88,0.3785,-92.0416,3,34051,49.85934782028198,
ttbi-QR-96-14721-3,96,0.3913,-92.041,3,14721,17.895937204360962,
ttbi-QR-20-5274-3,20,0.8353,-92.0307,3,5274,15.077184438705444,
ttbi-QR-88-5968-3,88,0.685,-92.0293,3,5968,20.904589414596558,
ttbi-QR-13-21526-3,13,0.4695,-92.0227,3,21526,25.697943925857544,
ttbi-QR-33-1680-3,33,0.7356,-92.0201,3,1680,12.789189100265503,
ttbi-QR-60-16217-3,60,0.4874,-92.0075,3,16217,23.499472856521606,
ttbi-QR-60-476-3,60,0.639,-92.0045,3,476,29.610887050628662,
ttbi-QR-56-2129-3,56,0.5253,-92.0029,3,2129,41.19520974159241,
ttbi-QR-148-8934-3,148,0.6696,-91.9882,3,8934,28.875723838806152,
ttbi-QR-88-34694-3,88,0.4371,-91.9719,3,34694,18.388756036758423,
ttbi-QR-43-11779-3,43,0.8044,-91.9658,3,11779,13.190829277038574,
ttbi-QR-18-8965-3,18,0.8005,-91.9564,3,8965,14.724279403686523,
ttbi-QR-7-4341-3,7,0.5639,-91.9561,3,4341,10.842451810836792,
ttbi-QR-15-15087-3,15,0.4433,-91.9519,3,15087,25.781524896621704,
ttbi-QR-18-13113-3,18,0.5541,-91.9448,3,13113,12.30852460861206,
ttbi-QR-15-1137-3,15,0.5481,-91.9386,3,1137,12.01676321029663,
ttbi-QR-4-1045-3,4,1.0086,-91.9382,3,1045,8.376297235488892,
ttbi-QR-77-9994-3,77,0.932,-91.9325,3,9994,19.193175792694092,
ttbi-QR-88-24453-3,88,0.63,-91.9156,3,24453,22.985679626464844,
ttbi-QR-96-2723-3,96,0.9323,-91.9153,3,2723,26.88892698287964,
ttbi-QR-5-13933-3,5,0.6461,-91.9118,3,13933,9.028348445892334,
ttbi-QR-88-34829-3,88,0.5325,-91.8982,3,34829,20.5201313495636,
ttbi-QR-148-454-3,148,0.4561,-91.8706,3,454,21.546408653259277,
ttbi-QR-88-20513-3,88,0.6037,-91.869,3,20513,27.600218057632446,
ttbi-QR-96-2435-3,96,0.7388,-91.8651,3,2435,69.02699136734009,
ttbi-QR-77-19593-3,77,0.7326,-91.8619,3,19593,11.317978858947754,
ttbi-QR-13-23801-3,13,0.3931,-91.8573,3,23801,30.81388235092163,
ttbi-QR-77-3075-3,77,0.696,-91.8564,3,3075,7.787741184234619,
ttbi-QR-20-10749-3,20,0.5645,-91.85,3,10749,17.526857137680054,
ttbi-QR-15-10866-3,15,0.3812,-91.8458,3,10866,17.40433382987976,
ttbi-QR-148-11402-3,148,0.5853,-91.8352,3,11402,39.03150820732117,
ttbi-QR-88-20969-3,88,0.5142,-91.8088,3,20969,21.359891891479492,
ttbi-QR-15-4446-3,15,0.6086,-91.8041,3,4446,15.214654445648193,
ttbi-QR-20-27354-3,20,0.438,-91.8006,3,27354,14.773383140563965,
ttbi-QR-56-3952-3,56,0.8099,-91.7888,3,3952,28.881937742233276,
ttbi-QR-76-1758-3,76,1.0299,-91.7816,3,1758,11.388020277023315,
ttbi-QR-56-12544-3,56,0.9733,-91.7748,3,12544,25.32066822052002,
ttbi-QR-76-3834-3,76,0.7406,-91.7709,3,3834,12.387521028518677,
ttbi-QR-5-16410-3,5,0.3502,-91.7688,3,16410,5.082944631576538,
ttbi-QR-148-5468-3,148,0.4381,-91.76,3,5468,27.40943694114685,
ttbi-QR-86-14739-3,86,0.7586,-91.7537,3,14739,40.486960887908936,
ttbi-QR-86-10423-3,86,0.777,-91.7498,3,10423,25.802423238754272,
ttbi-QR-88-30269-3,88,0.6427,-91.7429,3,30269,24.97883367538452,
ttbi-QR-20-16760-3,20,1.0093,-91.7396,3,16760,17.955172538757324,
ttbi-QR-43-12294-3,43,1.0173,-91.7361,3,12294,20.76798367500305,
ttbi-QR-9-10759-3,9,0.7342,-91.7297,3,10759,6.840864181518555,
ttbi-QR-13-11873-3,13,0.518,-91.7254,3,11873,21.861727476119995,
ttbi-QR-86-17784-3,86,0.6872,-91.7245,3,17784,25.3661847114563,
ttbi-QR-96-749-3,96,0.7083,-91.7194,3,749,21.91671919822693,
ttbi-QR-96-9654-3,96,0.419,-91.713,3,9654,19.173563480377197,
ttbi-QR-20-11012-3,20,0.6523,-91.6908,3,11012,13.438199996948242,
ttbi-QR-148-3034-3,148,0.4824,-91.6892,3,3034,21.73236107826233,
ttbi-QR-96-15832-3,96,0.9615,-91.6867,3,15832,38.64245271682739,
ttbi-QR-86-11299-3,86,0.6424,-91.686,3,11299,26.39174747467041,
ttbi-QR-148-18209-3,148,0.5532,-91.6842,3,18209,28.152220487594604,
ttbi-QR-20-5603-3,20,0.7451,-91.6609,3,5603,16.114258766174316,
ttbi-QR-20-10927-3,20,0.4967,-91.6585,3,10927,11.78563404083252,
ttbi-QR-56-703-3,56,0.8317,-91.6463,3,703,27.55604386329651,
ttbi-QR-14-10984-3,14,0.6857,-91.6409,3,10984,14.659314632415771,
ttbi-QR-15-15257-3,15,0.4999,-91.6307,3,15257,14.491239070892334,
ttbi-QR-88-18425-3,88,0.6336,-91.6241,3,18425,27.86003613471985,
ttbi-QR-88-22135-3,88,0.886,-91.6214,3,22135,78.6275429725647,
ttbi-QR-43-13497-3,43,0.9742,-91.6161,3,13497,14.492793083190918,
ttbi-QR-96-13827-3,96,0.7039,-91.6107,3,13827,97.28595232963562,
ttbi-QR-20-27902-3,20,0.5963,-91.6097,3,27902,12.888552904129028,
ttbi-QR-20-22452-3,20,0.8861,-91.5996,3,22452,15.651548385620117,
ttbi-QR-96-13301-3,96,0.6007,-91.5834,3,13301,23.16387915611267,
ttbi-QR-60-8664-3,60,0.7055,-91.5697,3,8664,24.201796293258667,
ttbi-QR-43-12603-3,43,0.7077,-91.5528,3,12603,16.04275107383728,
ttbi-QR-5-5335-3,5,0.6837,-91.5004,3,5335,20.807213306427002,
ttbi-QR-5-20301-3,5,0.734,-91.4953,3,20301,5.615180969238281,
ttbi-QR-13-5183-3,13,0.6475,-91.4933,3,5183,10.547378540039062,
ttbi-QR-56-18060-3,56,0.7484,-91.4563,3,18060,26.453776597976685,
ttbi-QR-76-7596-3,76,0.7922,-91.4179,3,7596,12.896608114242554,
ttbi-QR-88-3571-3,88,0.5576,-91.4092,3,3571,102.16017627716064,
ttbi-QR-88-36176-3,88,0.94,-91.4005,3,36176,37.98006272315979,
ttbi-QR-148-5349-3,148,0.5819,-91.3821,3,5349,21.539698600769043,
ttbi-QR-88-17677-3,88,0.8648,-91.3762,3,17677,81.96410346031189,
ttbi-QR-148-226-3,148,0.9463,-91.3615,3,226,26.60432744026184,
ttbi-QR-15-6718-3,15,0.3247,-91.3566,3,6718,9.65408992767334,
ttbi-QR-169-5188-3,169,0.5607,-91.3496,3,5188,13.810316801071167,
ttbi-QR-20-19759-3,20,0.5757,-91.3444,3,19759,25.57476544380188,
ttbi-QR-43-11054-3,43,0.7829,-91.3426,3,11054,13.59433388710022,
ttbi-QR-43-15641-3,43,0.832,-91.3391,3,15641,37.25781726837158,
ttbi-QR-18-16003-3,18,0.9709,-91.3358,3,16003,12.22141981124878,
ttbi-QR-29-10413-3,29,0.7887,-91.3355,3,10413,13.041850328445435,
ttbi-QR-169-10374-3,169,0.9437,-91.2782,3,10374,18.413110494613647,
ttbi-QR-96-2250-3,96,0.8535,-91.2267,3,2250,31.002179861068726,
ttbi-QR-148-11262-3,148,0.7639,-91.2118,3,11262,32.337969064712524,
ttbi-QR-60-22799-3,60,0.7856,-91.2103,3,22799,28.028117179870605,
ttbi-QR-15-13030-3,15,0.632,-91.2043,3,13030,10.48824405670166,
ttbi-QR-15-1205-3,15,0.3176,-91.2022,3,1205,8.875310897827148,
ttbi-QR-20-8649-3,20,0.4501,-91.1885,3,8649,12.62107229232788,
