id,spacegroup,density,energy,PBE_lattice_energy_kjmol,rel_energy,rel_PBE_energy,diff,rel_diff
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14609,1,1.816,-80.6315,-86.27938643,14.1242,11.82638794,-5.647886435,-2.297812055
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14630,1,1.7767,-80.3558,-85.36059496,14.3999,12.74517942,-5.004794963,-1.654720584
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14784,1,1.7416,-80.77,-87.75668359,13.9857,10.34909079,-6.986683591,-3.636609212
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14931,1,1.7333,-81.8567,-96.58024566,12.899,1.525528714,-14.72354566,-11.37347129
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14982,1,1.7169,-82.6633,-94.65011064,12.0924,3.455663742,-11.98681064,-8.636736258
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15002,1,1.6861,-81.4995,-91.71144605,13.2562,6.39432833,-10.21194605,-6.86187167
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15027,1,1.667,-81.1616,-91.38994398,13.5941,6.7158304,-10.22834398,-6.8782696
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15069,1,1.6751,-80.6446,-90.04355568,14.1111,8.062218704,-9.398955675,-6.048881296
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15134,1,1.7099,-80.9967,-89.70580017,13.759,8.399974206,-8.709100173,-5.359025794
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15154,1,1.6968,-81.4794,-90.15732247,13.2763,7.948451913,-8.677922466,-5.327848087
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15155,1,1.6968,-81.5965,-90.45103966,13.1592,7.654734717,-8.854539662,-5.504465283
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15216,1,1.753,-81.4156,-92.93682682,13.3401,5.168947558,-11.52122682,-8.171152442
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15279,1,1.8135,-79.6576,-90.75118037,15.0981,7.354594011,-11.09358037,-7.743505989
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15291,1,1.8502,-83.4842,-93.77997092,11.2715,4.325803462,-10.29577092,-6.945696538
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15431,1,1.7336,-83.1231,-95.21568725,11.6326,2.890087131,-12.09258725,-8.742512869
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15438,1,1.7927,-82.9625,-95.56003607,11.7932,2.545738305,-12.59753607,-9.247461695
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15476,1,1.7947,-83.7334,-92.93768506,11.0223,5.168089321,-9.204285058,-5.854210679
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15478,1,1.7947,-84.271,-93.25634515,10.4847,4.849429226,-8.985345154,-5.635270774
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15542,1,1.8217,-79.6592,-83.54799207,15.0965,14.55778231,-3.888792066,-0.538717687
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15570,1,1.8223,-79.5904,-83.37798013,15.1653,14.72779425,-3.78758013,-0.43750575
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15666,1,1.7111,-82.7427,-93.28779888,12.013,4.817975498,-10.54509888,-7.195024502
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15714,1,1.693,-80.2131,-86.94428213,14.5426,11.16149225,-6.731182126,-3.381107747
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15730,1,1.6923,-81.0018,-86.20344188,13.7539,11.9023325,-5.201641884,-1.851567505
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15742,1,1.7052,-79.5781,-85.92733567,15.1776,12.17843871,-6.349235669,-2.99916129
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15811,1,1.746,-80.3081,-89.22962058,14.4476,8.876153803,-8.921520577,-5.571446197
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15904,1,1.7125,-79.4452,-88.26154634,15.3105,9.84422804,-8.81634634,-5.46627196
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15909,1,1.7152,-79.164,-87.89853147,15.5917,10.20724291,-8.734531466,-5.384457087
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16117,1,1.8004,-79.4688,-85.30285478,15.2869,12.8029196,-5.834054778,-2.483980399
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16165,1,1.6927,-82.9852,-92.89009223,11.7705,5.215682146,-9.904892233,-6.554817854
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16181,1,1.6951,-78.921,-86.99987069,15.8347,11.10590369,-8.078870689,-4.72879631
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16211,1,1.7065,-79.4236,-85.78894293,15.3321,12.31683145,-6.365342933,-3.015268554
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16221,1,1.6919,-78.9982,-82.43019096,15.7575,15.67558342,-3.431990964,-0.081916585
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16229,1,1.6593,-78.9109,-84.61155154,15.8448,13.49422284,-5.70065154,-2.350577161
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16251,1,1.7713,-78.9111,-80.97010148,15.8446,17.1356729,-2.05900148,1.2910729
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16260,1,1.7713,-80.613,-81.99057737,14.1427,16.11519701,-1.377577369,1.97249701
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16278,1,1.7476,-83.0214,-85.3691754,11.7343,12.73659898,-2.347775401,1.002298978
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16285,1,1.804,-83.5261,-85.63189283,11.2296,12.47388155,-2.105792833,1.244281546
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16288,1,1.8038,-83.8743,-86.3887535,10.8814,11.71702088,-2.514453496,0.835620884
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16294,1,1.8177,-82.0434,-81.60771595,12.7123,16.49805843,0.43568405,3.785758429
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16328,1,1.8696,-78.8948,-83.50143887,15.8609,14.60433551,-4.60663887,-1.256564491
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16367,1,1.769,-78.7716,-80.51127718,15.9841,17.5944972,-1.739677178,1.610397201
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16371,1,1.769,-79.4312,-80.22917585,15.3245,17.87659853,-0.797975848,2.552098531
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16444,1,1.9145,-82.8068,-86.84730619,11.9489,11.25846819,-4.040506191,-0.690431812
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16543,1,2.0204,-79.4986,-79.7599678,15.2571,18.34580658,-0.261367798,3.088706582
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16595,1,2.0175,-78.6586,-81.74190772,16.0971,16.36386666,-3.083307716,0.266766663
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16613,1,2.0023,-78.1336,-79.24436623,16.6221,18.86140814,-1.110766234,2.239308145
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16663,1,1.903,-79.4947,-85.31741972,15.261,12.78835466,-5.822719718,-2.472645338
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16697,1,1.688,-79.0665,-86.78724505,15.6892,11.31852933,-7.720745052,-4.370670673
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16809,1,1.8576,-79.4807,-84.01211679,15.275,14.09365759,-4.531416788,-1.181342409
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16847,1,1.8299,-81.643,-83.5497095,13.1127,14.55606487,-1.906709504,1.443364875
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16897,1,1.8297,-78.9571,-86.14528922,15.7986,11.96048515,-7.188189225,-3.838114845
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16946,1,1.7921,-81.0159,-87.79165035,13.7398,10.31412403,-6.775750349,-3.42567597
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16958,1,1.7078,-81.0569,-86.62095455,13.6988,11.48481983,-5.564054554,-2.213980175
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16959,1,1.7078,-79.4307,-84.60951184,15.325,13.49626254,-5.178811841,-1.828737461
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17016,1,1.849,-78.7247,-85.72527469,16.031,12.38049969,-7.000574691,-3.650500311
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17055,1,1.7349,-80.2041,-88.15988508,14.5516,9.945889302,-7.955785078,-4.605710698
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17101,1,1.7457,-79.6106,-88.64371885,15.1451,9.462055526,-9.033118853,-5.683044474
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17118,1,1.752,-77.8297,-86.99847117,16.926,11.10730321,-9.168771169,-5.81869679
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17134,1,1.746,-80.8219,-91.42518813,13.9338,6.680586247,-10.60328813,-7.253213753
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17171,1,1.7582,-80.5558,-90.09767718,14.1999,8.0080972,-9.541877179,-6.1918028
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17209,1,1.8073,-78.0049,-84.47147369,16.7508,13.63430069,-6.466573688,-3.116499309
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17215,1,1.8073,-78.3378,-84.10695799,16.4179,13.99881639,-5.769157986,-2.419083606
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17274,1,1.7576,-81.3845,-87.18731752,13.3712,10.91845686,-5.80281752,-2.452743141
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17329,1,1.6204,-78.0093,-88.85903884,16.7464,9.246735537,-10.84973884,-7.499664463
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17337,1,1.6099,-78.9283,-91.37393417,15.8274,6.731840208,-12.44563417,-9.095559792
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17384,1,1.6469,-77.7076,-86.95854989,17.0481,11.14722449,-9.250949891,-5.900875512
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17409,1,1.6485,-80.6806,-93.99378043,14.0751,4.11199395,-13.31318043,-9.96310605
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17453,1,1.7271,-79.8605,-91.11627402,14.8952,6.989500362,-11.25577402,-7.905699638
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17466,1,1.7835,-78.0079,-86.72189073,16.7478,11.38388365,-8.713990729,-5.36391635
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17498,1,1.6316,-77.9269,-87.22884142,16.8288,10.87693296,-9.301941419,-5.95186704
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17504,1,1.6316,-77.3391,-85.72256442,17.4166,12.38320996,-8.383464418,-5.033390039
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17553,1,1.6379,-77.8065,-87.11444072,16.9492,10.99133366,-9.30794072,-5.957866341
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17640,1,1.6515,-79.4418,-90.62012823,15.3139,7.485646145,-11.17832823,-7.828253855
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17664,1,1.6792,-77.9912,-90.88273374,16.7645,7.223040636,-12.89153374,-9.541459364
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17669,1,1.678,-78.6303,-91.26144871,16.1254,6.844325674,-12.63114871,-9.281074326
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17686,1,1.6916,-80.1443,-93.97466958,14.6114,4.131104795,-13.83036958,-10.48029521
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17687,1,1.6916,-80.2426,-94.07225048,14.5131,4.033523897,-13.82965048,-10.4795761
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17711,1,1.6136,-77.1349,-93.48228914,17.6208,4.623485239,-16.34738914,-12.99731476
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17743,1,1.6316,-80.5888,-92.0972522,14.1669,6.00852218,-11.5084522,-8.15837782
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17750,1,1.6254,-78.0169,-91.27962557,16.7388,6.826148807,-13.26272557,-9.912651193
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17757,1,1.648,-79.6653,-94.9239509,15.0904,3.181823484,-15.2586509,-11.90857652
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17803,1,1.7461,-79.2164,-96.29183323,15.5393,1.813941148,-17.07543323,-13.72535885
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17836,1,1.7286,-78.0252,-94.07015868,16.7305,4.035615698,-16.04495868,-12.6948843
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17841,1,1.6,-78.3336,-91.93831967,16.4221,6.167454708,-13.60471967,-10.25464529
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17863,1,1.651,-78.2219,-94.10098622,16.5338,4.00478816,-15.87908622,-12.52901184
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17866,1,1.6523,-79.7922,-95.95033892,14.9635,2.155435457,-16.15813892,-12.80806454
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17895,1,1.7175,-78.7775,-87.68625993,15.9782,10.41951445,-8.90875993,-5.558685551
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17918,1,1.783,-78.4315,-86.75724102,16.3242,11.34853336,-8.325741016,-4.975666637
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18079,1,1.8331,-81.2786,-86.39248892,13.4771,11.71328546,-5.113888924,-1.763814545
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18102,1,1.8253,-77.7443,-83.99770285,17.0114,14.10807153,-6.253402848,-2.903328468
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18202,1,1.9288,-78.2116,-86.21382805,16.5441,11.89194633,-8.002228045,-4.652153666
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18257,1,1.901,-78.4494,-87.30039589,16.3063,10.80537849,-8.850995888,-5.500921509
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18271,1,1.8338,-78.0274,-86.25190645,16.7283,11.85386793,-8.224506454,-4.874432075
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18289,1,1.8376,-79.5408,-86.74396464,15.2149,11.36180974,-7.203164637,-3.853090258
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18330,1,1.8374,-78.2174,-83.46952057,16.5383,14.63625381,-5.252120565,-1.902046186
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18384,1,1.7294,-79.3869,-83.75511322,15.3688,14.35066116,-4.368213216,-1.018138837
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18433,1,1.6306,-77.1175,-81.7981876,17.6382,16.30758678,-4.680687596,-1.330613217
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18459,1,1.7475,-81.6072,-90.46683865,13.1485,7.63893573,-8.859638649,-5.50956427
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18461,1,1.732,-81.4797,-90.81500202,13.276,7.290772357,-9.335302022,-5.985227643
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18466,1,1.7318,-78.1734,-86.34766282,16.5823,11.75811156,-8.174262815,-4.824188436
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18482,1,1.7737,-80.5384,-90.07944483,14.2173,8.026329546,-9.541044833,-6.190970454
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18571,1,1.6999,-78.1001,-82.11823274,16.6556,15.98754164,-4.018132738,-0.668058359
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18622,1,1.9554,-76.6661,-80.29084829,18.0896,17.81492609,-3.624748292,-0.274673912
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18624,1,1.9361,-78.2448,-82.73203753,16.5109,15.37373685,-4.48723753,-1.13716315
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18627,1,1.9361,-78.3652,-83.75956891,16.3905,14.34620547,-5.394368908,-2.044294528
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18647,1,1.8565,-76.3148,-80.21431615,18.4409,17.89145823,-3.899516146,-0.549441766
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18648,1,1.8565,-77.0289,-80.82537497,17.7268,17.28039941,-3.796474966,-0.446400586
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18684,1,1.8106,-77.3267,-78.72084323,17.429,19.38493115,-1.394143227,1.955931152
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18685,1,1.8106,-77.6006,-79.98062294,17.1551,18.12515144,-2.380022942,0.970051437
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18756,1,1.7803,-76.8906,-82.42578737,17.8651,15.679987,-5.535187374,-2.185112995
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18817,1,1.7294,-76.6214,-82.33429229,18.1343,15.77148209,-5.712892287,-2.362817908
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18852,1,1.7588,-78.6823,-84.06175944,16.0734,14.04401494,-5.379459443,-2.029385064
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18865,1,1.8168,-81.0015,-86.54163639,13.7542,11.56413798,-5.540136395,-2.190062016
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18915,1,1.6192,-79.9952,-88.51397265,14.7605,9.591801731,-8.518772648,-5.168698269
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18946,1,1.5862,-79.121,-86.1156885,15.6347,11.99008588,-6.994688497,-3.644614118
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18966,1,1.7194,-77.8222,-80.91688646,16.9335,17.18888792,-3.094686455,0.255387924
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18968,1,1.708,-76.911,-78.53594409,17.8447,19.56983029,-1.624944091,1.725130288
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18982,1,1.6648,-79.5409,-86.56525552,15.2148,11.54051886,-7.024355516,-3.674281136
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19064,1,1.7089,-77.2155,-84.29991027,17.5402,13.80586411,-7.084410268,-3.734335889
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19084,1,1.6099,-78.4077,-85.09036711,16.348,13.01540726,-6.682667115,-3.332592736
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19324,1,1.6049,-75.8474,-90.14916029,18.9083,7.956614088,-14.30176029,-10.95168591
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19351,1,1.5824,-79.8026,-92.25199968,14.9531,5.853774702,-12.44939968,-9.099325298
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19357,1,1.5176,-78.4804,-89.19402473,16.2753,8.911749645,-10.71362473,-7.363550355
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19426,1,1.5616,-78.445,-92.80171989,16.3107,5.304054487,-14.35671989,-11.00664551
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19456,1,1.673,-79.5318,-94.66184663,15.2239,3.443927751,-15.13004663,-11.77997225
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19498,1,1.6865,-77.2253,-93.85494917,17.5304,4.250825212,-16.62964917,-13.27957479
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19505,1,1.6161,-75.8081,-91.44464922,18.9476,6.661125161,-15.63654922,-12.28647484
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19544,1,1.59,-75.7738,-86.98403793,18.9819,11.12173645,-11.21023793,-7.860163553
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19581,1,1.6163,-81.0662,-95.60288327,13.6895,2.50289111,-14.53668327,-11.18660889
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19614,1,1.463,-77.9082,-90.88675043,16.8475,7.219023953,-12.97855043,-9.628476047
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19616,1,1.463,-75.8888,-88.80036854,18.8669,9.30540584,-12.91156854,-9.56149416
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19645,1,1.5002,-75.1546,-85.47097512,19.6011,12.63479926,-10.31637512,-6.96630074
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19669,1,1.4464,-76.1084,-86.533439,18.6473,11.57233538,-10.425039,-7.074964624
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19686,1,1.4509,-76.9722,-88.35718016,17.7835,9.748594215,-11.38498016,-8.034905785
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19733,1,1.5319,-78.9323,-89.89506913,15.8234,8.21070525,-10.96276913,-7.61269475
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19734,1,1.5319,-78.1929,-88.80722237,16.5628,9.298552006,-10.61432237,-7.264247994
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19735,1,1.5404,-78.1044,-88.63606323,16.6513,9.469711153,-10.53166323,-7.181588847
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19741,1,1.6216,-75.148,-90.56838944,19.6077,7.537384944,-15.42038944,-12.07031506
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19745,1,1.5359,-76.8016,-89.16367335,17.9541,8.942101028,-12.36207335,-9.011998972
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19764,1,1.6129,-76.6902,-87.50937486,18.0655,10.59639952,-10.81917486,-7.469100484
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19823,1,1.6056,-77.7452,-94.28427646,17.0105,3.821497916,-16.53907646,-13.18900208
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19845,1,1.684,-77.849,-93.62630504,16.9067,4.479469339,-15.77730504,-12.42723066
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19853,1,1.6821,-77.0087,-93.37363028,17.747,4.732144098,-16.36493028,-13.0148559
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19861,1,1.6752,-77.0368,-93.38211327,17.7189,4.72366111,-16.34531327,-12.99523889
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19885,1,1.6504,-77.0316,-88.88250793,17.7241,9.22326645,-11.85090793,-8.50083355
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19889,1,1.7007,-75.3618,-87.3626376,19.3939,10.74313678,-12.0008376,-8.650763216
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19978,1,1.6691,-79.5026,-88.94210883,15.2531,9.163665546,-9.439508833,-6.089434454
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19994,1,1.7289,-75.3229,-91.23983407,19.4328,6.865940312,-15.91693407,-12.56685969
