begin
atom   4.2445082083235031E+00 9.3355634179062796E-01 3.7119908298764194E+01 O 0.0 0.0 3.7245200000000001E-01 -6.0144999999999997E-02 4.1795900000000002E-01
atom   2.6540040541105019E+00 1.1841452507004153E+00 3.5501844282002175E+01 O 0.0 0.0 1.0819479999999999E+00 8.8671000000000000E-02 3.1151000000000001E-01
atom   6.7718379654900107E-01 2.4785551246586586E+00 3.4781768839868178E+01 H 0.0 0.0 4.0112399999999998E-01 -6.3962000000000005E-02 -4.0111200000000002E-01
atom   2.1115588737880002E+00 7.6427404030719492E-01 3.6203897552780191E+01 H 0.0 0.0 -4.2521100000000001E-01 -3.5892499999999999E-01 2.1473300000000001E-01
atom   -1.1124499445734966E+00 1.9488966591612353E+00 3.4974828777260171E+01 C 0.0 0.0 5.8113899999999996E-01 1.0346000000000000E-01 3.9833900000000000E-01
atom   3.9011272233115037E+00 1.2939978450553491E+00 3.6011276072012187E+01 C 0.0 0.0 -8.1268499999999999E-01 1.7067499999999999E-01 -9.2144199999999998E-01
atom   1.4556828315965031E+00 2.3092840565795276E+00 3.2971709242109817E+01 O 0.0 0.0 1.9850300000000001E-01 4.8890999999999997E-02 1.8846000000000002E-02
atom   -1.3485184662949820E-01 2.0587462648122705E+00 3.1353648790035809E+01 O 0.0 0.0 7.9733100000000001E-01 -2.7879999999999999E-02 2.9999999999999997E-04
atom   1.7055917916765013E+00 9.3355634179062719E-01 2.9717991701235810E+01 O 0.0 0.0 -3.7233899999999998E-01 -6.0086000000000001E-02 -4.1787999999999997E-01
atom   3.2960959458895034E+00 1.1841452507004149E+00 3.1336055717997837E+01 O 0.0 0.0 -1.0818110000000001E+00 8.8654999999999998E-02 -3.1151299999999998E-01
atom   -6.7718379654900029E-01 2.4785551246586586E+00 3.2056131160131834E+01 H 0.0 0.0 -4.0122400000000003E-01 -6.3906000000000004E-02 4.0119899999999997E-01
atom   3.8385411262120042E+00 7.6427404030719426E-01 3.0634002447219817E+01 H 0.0 0.0 4.2523899999999998E-01 -3.5892800000000002E-01 -2.1472900000000000E-01
atom   1.1124499445735019E+00 1.9488966591612349E+00 3.1863071222739840E+01 C 0.0 0.0 -5.8104299999999998E-01 1.0343100000000000E-01 -3.9839799999999997E-01
atom   2.0489727766885006E+00 1.2939978450553486E+00 3.0826623927987825E+01 C 0.0 0.0 8.1238200000000005E-01 1.7070399999999999E-01 9.2139400000000005E-01
atom   1.2720572417540017E+00 2.4153003403052007E+00 4.1292624091193815E+01 O 0.0 0.0 -5.6527000000000001E-02 1.9727800000000001E-01 -2.1531999999999999E-02
atom   1.8503524885885021E+00 9.1258800747774749E-01 4.2910684543267827E+01 O 0.0 0.0 -4.2287700000000000E-01 6.7678400000000005E-01 -8.5400000000000005E-04
atom   -4.4312387983497639E-02 1.9438639909733813E+00 4.4546341632067822E+01 O 0.0 0.0 1.3419000000000000E-01 -3.5243200000000002E-01 4.1761500000000001E-01
atom   -6.2254810406749750E-01 3.4465754478014166E+00 4.2928277615305795E+01 O 0.0 0.0 6.1869200000000002E-01 -8.9272200000000002E-01 3.1086700000000000E-01
atom   2.4850836009090060E+00 6.5281919148670242E-01 4.2208202173171841E+01 H 0.0 0.0 1.4532999999999999E-01 -3.7950600000000001E-01 -4.0107399999999999E-01
atom   -1.2573898287469976E+00 3.7064111489245231E+00 4.3630330886083819E+01 H 0.0 0.0 -5.2426899999999999E-01 1.8917200000000001E-01 2.1576300000000001E-01
atom   1.1315690438975028E+00 1.9378582420198613E+00 4.2401262110563835E+01 C 0.0 0.0 3.7954399999999999E-01 -4.5247300000000001E-01 4.0192499999999998E-01
atom   9.6148617916003126E-02 2.4214613988026565E+00 4.3437709405315807E+01 C 0.0 0.0 -2.5851700000000000E-01 7.8866300000000000E-01 -9.2190000000000005E-01
energy   -2.4841800680497350E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-148-1217-3
lattice   8.6589829999999992E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   2.5255976678380647E+00 8.2824720352380261E+00 0.0000000000000000E+00
lattice   2.5255976678380647E+00 1.8702705695782289E+00 8.0685457804408216E+00
atom   6.3784689165364030E+00 8.2933131145756303E+00 4.0900312213198058E+00 O 0.0 0.0 4.7467100000000001E-01 -3.9449299999999998E-01 -4.2628899999999997E-01
atom   4.4565660376435634E+00 8.3345618159494439E+00 5.3194043972988672E+00 O 0.0 0.0 7.7264699999999997E-01 4.9360300000000001E-01 -4.6673399999999998E-01
atom   1.0581392544180165E+01 2.7576283982884244E+00 5.2103847079627386E+00 O 0.0 0.0 -7.0204000000000003E-02 -4.2764000000000003E-02 1.3815400000000000E-01
atom   3.8443503918868438E+00 2.7162846354157537E+00 3.9809898275955380E+00 O 0.0 0.0 -6.0451999999999995E-01 -4.1918699999999998E-01 5.3903999999999996E-01
atom   4.5988241444640492E+00 7.3645034109588963E+00 5.2687327195158300E+00 H 0.0 0.0 -1.7280799999999999E-01 -3.7878600000000001E-01 1.1559100000000000E-01
atom   3.7022536964653430E+00 3.6863128448289268E+00 4.0318260230270351E+00 H 0.0 0.0 6.6399000000000000E-02 3.0930600000000003E-01 -1.4837300000000000E-01
atom   5.4804461869935501E+00 8.8983088491890889E+00 4.6396007719592030E+00 C 0.0 0.0 -1.2223029999999999E+00 2.5235299999999999E-01 7.6521300000000003E-01
atom   2.8204322737230116E+00 2.1526326636749653E+00 4.6608151573233414E+00 C 0.0 0.0 6.9044399999999995E-01 8.5990999999999998E-02 -2.7201199999999998E-01
atom   7.3317094191397256E+00 1.8594294902406243E+00 3.9785145591210158E+00 O 0.0 0.0 -4.7467100000000001E-01 3.9449299999999998E-01 4.2628899999999997E-01
atom   9.2536122980325661E+00 1.8181807888668109E+00 2.7491413831419544E+00 O 0.0 0.0 -7.7264699999999997E-01 -4.9360300000000001E-01 4.6673399999999998E-01
atom   3.1287857914959631E+00 7.3951142065278299E+00 2.8581610724780830E+00 O 0.0 0.0 7.0204000000000003E-02 4.2764000000000003E-02 -1.3815400000000000E-01
atom   9.8658279437892862E+00 7.4364579694005011E+00 4.0875559528452836E+00 O 0.0 0.0 6.0451999999999995E-01 4.1918699999999998E-01 -5.3903999999999996E-01
atom   9.1113541912120795E+00 2.7882391938573585E+00 2.7998130609249920E+00 H 0.0 0.0 1.7280799999999999E-01 3.7878600000000001E-01 -1.1559100000000000E-01
atom   1.0007924639210785E+01 6.4664297599873288E+00 4.0367197574137865E+00 H 0.0 0.0 -6.6399000000000000E-02 -3.0930600000000003E-01 1.4837300000000000E-01
atom   8.2297321486825794E+00 1.2544337556271654E+00 3.4289450084816187E+00 C 0.0 0.0 1.2223029999999999E+00 -2.5235299999999999E-01 -7.6521300000000003E-01
atom   1.0889746061953117E+01 8.0001099411412895E+00 3.4077306231174798E+00 C 0.0 0.0 -6.9044399999999995E-01 -8.5990999999999998E-02 2.7201199999999998E-01
atom   9.7931339247261917E+00 4.8158657758583630E+00 2.6634992562937114E+00 O 0.0 0.0 -2.3888999999999999E-01 -2.8677100000000000E-01 6.5065600000000001E-01
atom   9.2720205083902858E+00 5.5956534233869810E+00 5.8332076175172687E-01 O 0.0 0.0 6.9750699999999999E-01 -3.2030300000000000E-01 6.8510099999999996E-01
atom   5.7240348461779655E+00 7.1796765272481657E+00 7.8997570472687588E+00 O 0.0 0.0 -6.1381999999999999E-02 1.2224100000000000E-01 -8.4468000000000001E-02
atom   3.7194707411574153E+00 4.5296116283481025E+00 1.9114570530417230E+00 O 0.0 0.0 -5.7728500000000005E-01 4.2215700000000000E-01 -5.6591899999999995E-01
atom   8.3856352517077237E+00 5.6409081300392589E+00 1.0029533215464923E+00 H 0.0 0.0 -4.1272199999999998E-01 1.0022900000000000E-01 -7.9496999999999998E-02
atom   4.6058741946914594E+00 4.4845540423862191E+00 1.4919463282882399E+00 H 0.0 0.0 3.1522400000000000E-01 -1.5057100000000001E-01 7.4890000000000000E-03
atom   1.0109893542105652E+01 5.1174280779215477E+00 1.5307085097575155E+00 C 0.0 0.0 -1.1513600000000000E-01 4.6482200000000001E-01 -1.3834550000000001E+00
atom   2.8816775609604375E+00 5.0078436556067505E+00 9.6400201336412605E-01 C 0.0 0.0 2.8363500000000003E-01 -1.2151900000000000E-01 6.8035599999999996E-01
atom   7.4628613793468661E+00 4.3927547795450348E+00 7.1555341524180580E+00 O 0.0 0.0 -3.4398099999999998E-01 6.0114400000000001E-01 -2.8804299999999999E-01
atom   8.0567471226382814E+00 2.2023893032694630E+00 6.9181118675883706E+00 O 0.0 0.0 -1.0293300000000000E-01 8.3915899999999999E-01 5.8624900000000002E-01
atom   8.5370394094917028E+00 8.4591859816059625E+00 1.5098417173455996E+00 O 0.0 0.0 9.9021999999999999E-02 -1.0359300000000000E-01 -7.2857000000000005E-02
atom   5.4175263159358575E+00 2.3671281686191814E+00 1.7471762970826499E+00 O 0.0 0.0 2.3542299999999999E-01 -7.0379800000000003E-01 -5.3008200000000005E-01
atom   7.8414987851865137E+00 2.4167505736838164E+00 5.9845511058010645E+00 H 0.0 0.0 -2.4509000000000000E-02 -1.7319000000000001E-01 -3.9510400000000001E-01
atom   5.6329685103950169E+00 2.1528765338003599E+00 2.6806704933672703E+00 H 0.0 0.0 -5.2082000000000003E-02 8.5297999999999999E-02 3.3482000000000001E-01
atom   7.8437015640012504E+00 3.3377783674627466E+00 7.6208049083961891E+00 C 0.0 0.0 4.1102800000000000E-01 -1.4032050000000000E+00 7.3042999999999997E-02
atom   5.6306015569992498E+00 1.2316903584502170E+00 1.0445709613674687E+00 C 0.0 0.0 -3.3506000000000001E-02 7.3204999999999998E-01 1.4519299999999999E-01
atom   6.2473169563292625E+00 5.7599878252712209E+00 9.1301162802276314E-01 O 0.0 0.0 3.4398099999999998E-01 -6.0114400000000001E-01 2.8804299999999999E-01
atom   5.6534312130378463E+00 7.9503533015467918E+00 1.1504339128524514E+00 O 0.0 0.0 1.0293300000000000E-01 -8.3915899999999999E-01 -5.8624900000000002E-01
atom   5.1731389261844267E+00 1.6935566232102921E+00 6.5587040630952220E+00 O 0.0 0.0 -9.9021999999999999E-02 1.0359300000000000E-01 7.2857000000000005E-02
atom   8.2926520197402702E+00 7.7856144361970729E+00 6.3213694833581719E+00 O 0.0 0.0 -2.3542299999999999E-01 7.0379800000000003E-01 5.3008200000000005E-01
atom   5.8686795504896150E+00 7.7359920311324384E+00 2.0839946746397575E+00 H 0.0 0.0 2.4509000000000000E-02 1.7319000000000001E-01 3.9510400000000001E-01
atom   8.0772098252811109E+00 7.9998660710158953E+00 5.3878752870735509E+00 H 0.0 0.0 5.2082000000000003E-02 -8.5297999999999999E-02 -3.3482000000000001E-01
atom   5.8664767716748782E+00 6.8149642373535082E+00 4.4774087204463242E-01 C 0.0 0.0 -4.1102800000000000E-01 1.4032050000000000E+00 -7.3042999999999997E-02
atom   8.0795767786768788E+00 8.9210522463660382E+00 7.0239748190733531E+00 C 0.0 0.0 3.3506000000000001E-02 -7.3204999999999998E-01 -1.4519299999999999E-01
atom   3.9170444109499387E+00 5.3368768289578927E+00 5.4050465241471102E+00 O 0.0 0.0 2.3888999999999999E-01 2.8677100000000000E-01 -6.5065600000000001E-01
atom   4.4381578272858446E+00 4.5570891814292747E+00 7.4852250186890945E+00 O 0.0 0.0 -6.9750699999999999E-01 3.2030300000000000E-01 -6.8510099999999996E-01
atom   7.9861434894981631E+00 2.9730660775680890E+00 1.6878873317206294E-01 O 0.0 0.0 6.1381999999999999E-02 -1.2224100000000000E-01 8.4468000000000001E-02
atom   9.9907075945187138E+00 5.6231309764681532E+00 6.1570887273990982E+00 O 0.0 0.0 5.7728500000000005E-01 -4.2215700000000000E-01 5.6591899999999995E-01
atom   5.3245430839684049E+00 4.5118344747769958E+00 7.0655924588943293E+00 H 0.0 0.0 4.1272199999999998E-01 -1.0022900000000000E-01 7.9496999999999998E-02
atom   9.1043041409846683E+00 5.6681885624300357E+00 6.5765994521525819E+00 H 0.0 0.0 -3.1522400000000000E-01 1.5057100000000001E-01 -7.4890000000000000E-03
atom   3.6002847935704780E+00 5.0353145268947079E+00 6.5378372706833066E+00 C 0.0 0.0 1.1513600000000000E-01 -4.6482200000000001E-01 1.3834550000000001E+00
atom   1.0828500774715693E+01 5.1448989492095052E+00 7.1045437670766951E+00 C 0.0 0.0 -2.8363500000000003E-01 1.2151900000000000E-01 -6.8035599999999996E-01
energy   3.6606346734208373E-02
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-52-9919-3
lattice   2.1435800000000000E+01 0.0000000000000000E+00 0.0000000000000000E+00
lattice   6.0628589085388019E-16 9.9014000000000006E+00 0.0000000000000000E+00
lattice   2.2079769465227206E-16 2.2079769465227206E-16 3.6059000000000001E+00
atom   1.4775821696355990E+01 4.2133634359259995E+00 2.3334054390759991E+00 O 0.0 0.0 1.2117500000000000E-01 -6.0363299999999998E-01 -9.4552999999999998E-02
atom   1.4721437356891995E+01 6.1774438544000025E+00 3.4960163635890011E+00 O 0.0 0.0 -6.0520300000000005E-01 -7.4456299999999997E-01 -1.1724200000000000E-01
atom   1.2058185184690004E+01 5.8780069037680009E+00 2.6161788910699985E-01 O 0.0 0.0 -2.5921200000000000E-01 5.6592500000000001E-01 4.5057000000000003E-01
atom   1.2112410684875993E+01 3.9139678731460013E+00 2.7048334042339999E+00 O 0.0 0.0 9.8073100000000002E-01 9.3020499999999995E-01 2.4245600000000000E-01
atom   1.5677323128859998E+01 6.1414696918640015E+00 3.2793882791299995E+00 H 0.0 0.0 4.9269700000000000E-01 7.7691999999999997E-02 -2.4881800000000001E-01
atom   1.1156434453832006E+01 3.9499088659920014E+00 2.9216375647900010E+00 H 0.0 0.0 -9.0928500000000001E-01 -1.3685000000000000E-01 1.7160900000000001E-01
atom   1.4173884925777992E+01 5.0644101529499972E+00 2.9559927770400010E+00 C 0.0 0.0 3.0589999999999999E-02 1.1925680000000001E+00 6.3419700000000001E-01
atom   1.2659947682213994E+01 5.0268919660980051E+00 3.2448284320550007E+00 C 0.0 0.0 -1.3359399999999999E-01 -1.3762690000000000E+00 -9.1805599999999998E-01
atom   6.6599783036439915E+00 5.6880365640740012E+00 1.2724945609240008E+00 O 0.0 0.0 -1.2117500000000000E-01 6.0363299999999998E-01 9.4552999999999998E-02
atom   6.7143626431080055E+00 3.7239561455999981E+00 1.0988363641099916E-01 O 0.0 0.0 6.0520300000000005E-01 7.4456299999999997E-01 1.1724200000000000E-01
atom   9.3776148153099967E+00 4.0233930962319997E+00 3.3442821108930003E+00 O 0.0 0.0 2.5921200000000000E-01 -5.6592500000000001E-01 -4.5057000000000003E-01
atom   9.3233893151240075E+00 5.9874321268539994E+00 9.0106659576600001E-01 O 0.0 0.0 -9.8073100000000002E-01 -9.3020499999999995E-01 -2.4245600000000000E-01
atom   5.7584768711400027E+00 3.7599303081359987E+00 3.2651172087000063E-01 H 0.0 0.0 -4.9269700000000000E-01 -7.7691999999999997E-02 2.4881800000000001E-01
atom   1.0279365546167995E+01 5.9514911340079992E+00 6.8426243520999896E-01 H 0.0 0.0 9.0928500000000001E-01 1.3685000000000000E-01 -1.7160900000000001E-01
atom   7.2619150742220082E+00 4.8369898470500035E+00 6.4990722295999925E-01 C 0.0 0.0 -3.0589999999999999E-02 -1.1925680000000001E+00 -6.3419700000000001E-01
atom   8.7758523177860059E+00 4.8745080339019955E+00 3.6107156794499928E-01 C 0.0 0.0 1.3359399999999999E-01 1.3762690000000000E+00 9.1805599999999998E-01
atom   6.6599783036439923E+00 9.1640634359259998E+00 5.3045543907599912E-01 O 0.0 0.0 -1.2117500000000000E-01 -6.0363299999999998E-01 -9.4552999999999998E-02
atom   6.7143626431080055E+00 1.2267438544000024E+00 1.6930663635890009E+00 O 0.0 0.0 6.0520300000000005E-01 -7.4456299999999997E-01 -1.1724200000000000E-01
atom   9.3776148153099967E+00 9.2730690376800085E-01 2.0645678891069998E+00 O 0.0 0.0 2.5921200000000000E-01 5.6592500000000001E-01 4.5057000000000003E-01
atom   9.3233893151240075E+00 8.8646678731460025E+00 9.0188340423400004E-01 O 0.0 0.0 -9.8073100000000002E-01 9.3020499999999995E-01 2.4245600000000000E-01
atom   5.7584768711400027E+00 1.1907696918639927E+00 1.4764382791299995E+00 H 0.0 0.0 -4.9269700000000000E-01 7.7691999999999997E-02 -2.4881800000000001E-01
atom   1.0279365546167995E+01 8.9006088659920017E+00 1.1186875647900012E+00 H 0.0 0.0 9.0928500000000001E-01 -1.3685000000000000E-01 1.7160900000000001E-01
atom   7.2619150742220082E+00 1.1371015295000531E-01 1.1530427770400007E+00 C 0.0 0.0 -3.0589999999999999E-02 1.1925680000000001E+00 6.3419700000000001E-01
atom   8.7758523177860059E+00 7.6191966098004743E-02 1.4418784320550009E+00 C 0.0 0.0 1.3359399999999999E-01 -1.3762690000000000E+00 -9.1805599999999998E-01
atom   1.4775821696355990E+01 7.3733656407400106E-01 3.0754445609240011E+00 O 0.0 0.0 1.2117500000000000E-01 6.0363299999999998E-01 9.4552999999999998E-02
atom   1.4721437356891995E+01 8.6746561455999984E+00 1.9128336364109992E+00 O 0.0 0.0 -6.0520300000000005E-01 7.4456299999999997E-01 1.1724200000000000E-01
atom   1.2058185184690004E+01 8.9740930962320000E+00 1.5413321108930003E+00 O 0.0 0.0 -2.5921200000000000E-01 -5.6592500000000001E-01 -4.5057000000000003E-01
atom   1.2112410684875993E+01 1.0367321268539993E+00 2.7040165957660003E+00 O 0.0 0.0 9.8073100000000002E-01 -9.3020499999999995E-01 -2.4245600000000000E-01
atom   1.5677323128859998E+01 8.7106303081359986E+00 2.1294617208700006E+00 H 0.0 0.0 4.9269700000000000E-01 -7.7691999999999997E-02 2.4881800000000001E-01
atom   1.1156434453832006E+01 1.0007911340079989E+00 2.4872124352099991E+00 H 0.0 0.0 -9.0928500000000001E-01 1.3685000000000000E-01 -1.7160900000000001E-01
atom   1.4173884925777992E+01 9.7876898470500038E+00 2.4528572229599992E+00 C 0.0 0.0 3.0589999999999999E-02 -1.1925680000000001E+00 -6.3419700000000001E-01
atom   1.2659947682213994E+01 9.8252080339020047E+00 2.1640215679449994E+00 C 0.0 0.0 -1.3359399999999999E-01 1.3762690000000000E+00 9.1805599999999998E-01
atom   1.7377878303644010E+01 5.6880365640740012E+00 2.3334054390759991E+00 O 0.0 0.0 -1.2117500000000000E-01 6.0363299999999998E-01 -9.4552999999999998E-02
atom   1.7432262643108004E+01 3.7239561455999981E+00 3.4960163635890011E+00 O 0.0 0.0 6.0520300000000005E-01 7.4456299999999997E-01 -1.1724200000000000E-01
atom   2.0095514815309997E+01 4.0233930962319997E+00 2.6161788910699985E-01 O 0.0 0.0 2.5921200000000000E-01 -5.6592500000000001E-01 4.5057000000000003E-01
atom   2.0041289315124008E+01 5.9874321268539994E+00 2.7048334042339999E+00 O 0.0 0.0 -9.8073100000000002E-01 -9.3020499999999995E-01 2.4245600000000000E-01
atom   1.6476376871140001E+01 3.7599303081359987E+00 3.2793882791299995E+00 H 0.0 0.0 -4.9269700000000000E-01 -7.7691999999999997E-02 -2.4881800000000001E-01
atom   2.0997265546167995E+01 5.9514911340079992E+00 2.9216375647900010E+00 H 0.0 0.0 9.0928500000000001E-01 1.3685000000000000E-01 1.7160900000000001E-01
atom   1.7979815074222010E+01 4.8369898470500035E+00 2.9559927770400010E+00 C 0.0 0.0 -3.0589999999999999E-02 -1.1925680000000001E+00 6.3419700000000001E-01
atom   1.9493752317786008E+01 4.8745080339019955E+00 3.2448284320550007E+00 C 0.0 0.0 1.3359399999999999E-01 1.3762690000000000E+00 -9.1805599999999998E-01
atom   4.0579216963560087E+00 4.2133634359259995E+00 1.2724945609240008E+00 O 0.0 0.0 1.2117500000000000E-01 -6.0363299999999998E-01 9.4552999999999998E-02
atom   4.0035373568919947E+00 6.1774438544000025E+00 1.0988363641099916E-01 O 0.0 0.0 -6.0520300000000005E-01 -7.4456299999999997E-01 1.1724200000000000E-01
atom   1.3402851846900039E+00 5.8780069037680009E+00 3.3442821108930003E+00 O 0.0 0.0 -2.5921200000000000E-01 5.6592500000000001E-01 -4.5057000000000003E-01
atom   1.3945106848759925E+00 3.9139678731460013E+00 9.0106659576600001E-01 O 0.0 0.0 9.8073100000000002E-01 9.3020499999999995E-01 -2.4245600000000000E-01
atom   4.9594231288599975E+00 6.1414696918640015E+00 3.2651172087000063E-01 H 0.0 0.0 4.9269700000000000E-01 7.7691999999999997E-02 2.4881800000000001E-01
atom   4.3853445383200645E-01 3.9499088659920014E+00 6.8426243520999896E-01 H 0.0 0.0 -9.0928500000000001E-01 -1.3685000000000000E-01 -1.7160900000000001E-01
atom   3.4559849257779920E+00 5.0644101529499972E+00 6.4990722295999925E-01 C 0.0 0.0 3.0589999999999999E-02 1.1925680000000001E+00 -6.3419700000000001E-01
atom   1.9420476822139945E+00 5.0268919660980051E+00 3.6107156794499928E-01 C 0.0 0.0 -1.3359399999999999E-01 -1.3762690000000000E+00 9.1805599999999998E-01
atom   1.7377878303644010E+01 9.1640634359259998E+00 3.0754445609240011E+00 O 0.0 0.0 -1.2117500000000000E-01 -6.0363299999999998E-01 9.4552999999999998E-02
atom   1.7432262643108004E+01 1.2267438544000027E+00 1.9128336364109992E+00 O 0.0 0.0 6.0520300000000005E-01 -7.4456299999999997E-01 1.1724200000000000E-01
atom   2.0095514815309997E+01 9.2730690376800085E-01 1.5413321108930003E+00 O 0.0 0.0 2.5921200000000000E-01 5.6592500000000001E-01 -4.5057000000000003E-01
atom   2.0041289315124008E+01 8.8646678731460025E+00 2.7040165957660003E+00 O 0.0 0.0 -9.8073100000000002E-01 9.3020499999999995E-01 -2.4245600000000000E-01
atom   1.6476376871140001E+01 1.1907696918639930E+00 2.1294617208700006E+00 H 0.0 0.0 -4.9269700000000000E-01 7.7691999999999997E-02 2.4881800000000001E-01
atom   2.0997265546167995E+01 8.9006088659920017E+00 2.4872124352099991E+00 H 0.0 0.0 9.0928500000000001E-01 -1.3685000000000000E-01 -1.7160900000000001E-01
atom   1.7979815074222010E+01 1.1371015295000539E-01 2.4528572229599992E+00 C 0.0 0.0 -3.0589999999999999E-02 1.1925680000000001E+00 -6.3419700000000001E-01
atom   1.9493752317786008E+01 7.6191966098004799E-02 2.1640215679449994E+00 C 0.0 0.0 1.3359399999999999E-01 -1.3762690000000000E+00 9.1805599999999998E-01
atom   4.0579216963560087E+00 7.3733656407400083E-01 5.3045543907599912E-01 O 0.0 0.0 1.2117500000000000E-01 6.0363299999999998E-01 -9.4552999999999998E-02
atom   4.0035373568919956E+00 8.6746561455999984E+00 1.6930663635890009E+00 O 0.0 0.0 -6.0520300000000005E-01 7.4456299999999997E-01 -1.1724200000000000E-01
atom   1.3402851846900039E+00 8.9740930962320000E+00 2.0645678891069998E+00 O 0.0 0.0 -2.5921200000000000E-01 -5.6592500000000001E-01 4.5057000000000003E-01
atom   1.3945106848759923E+00 1.0367321268539991E+00 9.0188340423400004E-01 O 0.0 0.0 9.8073100000000002E-01 -9.3020499999999995E-01 2.4245600000000000E-01
atom   4.9594231288599984E+00 8.7106303081359986E+00 1.4764382791299995E+00 H 0.0 0.0 4.9269700000000000E-01 -7.7691999999999997E-02 -2.4881800000000001E-01
atom   4.3853445383200629E-01 1.0007911340079987E+00 1.1186875647900012E+00 H 0.0 0.0 -9.0928500000000001E-01 1.3685000000000000E-01 1.7160900000000001E-01
atom   3.4559849257779920E+00 9.7876898470500038E+00 1.1530427770400007E+00 C 0.0 0.0 3.0589999999999999E-02 -1.1925680000000001E+00 6.3419700000000001E-01
atom   1.9420476822139949E+00 9.8252080339020047E+00 1.4418784320550009E+00 C 0.0 0.0 -1.3359399999999999E-01 1.3762690000000000E+00 -9.1805599999999998E-01
energy   -8.1632666071147675E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-62-15944-3
lattice   7.8144999999999998E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   1.5132715567704014E-15 2.4713600000000000E+01 0.0000000000000000E+00
lattice   2.4270662588901821E-16 2.4270662588901821E-16 3.9636999999999998E+00
atom   1.7717786154900041E+00 1.6714676363039995E+01 3.0753840946399846E-01 O 0.0 0.0 5.8623000000000001E-02 1.6633000000000001E-01 4.7513000000000000E-02
atom   3.6233984463499930E-01 1.5785626153728009E+01 2.7367193832680003E+00 O 0.0 0.0 4.0910200000000002E-01 1.4207600000000001E-01 5.8953100000000003E-01
atom   1.0676024550300041E+00 1.3313757053567993E+01 3.5867994962149989E+00 O 0.0 0.0 -2.3956400000000000E-01 -4.3112699999999998E-01 -3.5964499999999999E-01
atom   2.4770572456100015E+00 1.4242453858400001E+01 1.1574852231800012E+00 O 0.0 0.0 -6.9899699999999998E-01 2.4286600000000000E-01 -9.2896599999999996E-01
atom   2.1228933215999932E-01 1.6736780948287990E+01 2.5448386084810006E+00 H 0.0 0.0 -1.3250600000000001E-01 -4.1529000000000003E-02 -1.7214099999999999E-01
atom   2.6270877529649983E+00 1.3291646537055991E+01 1.3495395287529990E+00 H 0.0 0.0 1.9442000000000001E-01 -6.1590299999999998E-01 3.1896900000000000E-01
atom   1.2671747043249986E+00 1.5746311758847991E+01 3.7397114319110014E+00 C 0.0 0.0 -4.2137100000000000E-01 -3.0489300000000003E-01 -4.3533699999999997E-01
atom   1.5722063661950025E+00 1.4282121657759999E+01 1.5462643413099975E-01 C 0.0 0.0 8.6985599999999996E-01 5.0572099999999998E-01 9.3958399999999997E-01
atom   6.0427213845099974E+00 7.9989236369600025E+00 3.6561615905360014E+00 O 0.0 0.0 -5.8623000000000001E-02 -1.6633000000000001E-01 -4.7513000000000000E-02
atom   7.4521601553650028E+00 8.9279738462719909E+00 1.2269806167319997E+00 O 0.0 0.0 -4.0910200000000002E-01 -1.4207600000000001E-01 -5.8953100000000003E-01
atom   6.7468975449699977E+00 1.1399842946432006E+01 3.7690050378499723E-01 O 0.0 0.0 2.3956400000000000E-01 4.3112699999999998E-01 3.5964499999999999E-01
atom   5.3374427543899996E+00 1.0471146141599998E+01 2.8062147768199988E+00 O 0.0 0.0 6.9899699999999998E-01 -2.4286600000000000E-01 9.2896599999999996E-01
atom   7.6022106678400023E+00 7.9768190517120079E+00 1.4188613915190029E+00 H 0.0 0.0 1.3250600000000001E-01 4.1529000000000003E-02 1.7214099999999999E-01
atom   5.1874122470350033E+00 1.1421953462944009E+01 2.6141604712470010E+00 H 0.0 0.0 -1.9442000000000001E-01 6.1590299999999998E-01 -3.1896900000000000E-01
atom   6.5473252956750034E+00 8.9672882411520085E+00 2.2398856808900183E-01 C 0.0 0.0 4.2137100000000000E-01 3.0489300000000003E-01 4.3533699999999997E-01
atom   6.2422936338049988E+00 1.0431478342240000E+01 3.8090735658690003E+00 C 0.0 0.0 -8.6985599999999996E-01 -5.0572099999999998E-01 -9.3958399999999997E-01
atom   6.0427213845099965E+00 4.3578763630399973E+00 3.6561615905360014E+00 O 0.0 0.0 -5.8623000000000001E-02 1.6633000000000001E-01 -4.7513000000000000E-02
atom   7.4521601553650019E+00 3.4288261537280080E+00 1.2269806167319997E+00 O 0.0 0.0 -4.0910200000000002E-01 1.4207600000000001E-01 -5.8953100000000003E-01
atom   6.7468975449699968E+00 9.5695705356799421E-01 3.7690050378499723E-01 O 0.0 0.0 2.3956400000000000E-01 -4.3112699999999998E-01 3.5964499999999999E-01
atom   5.3374427543899987E+00 1.8856538584000020E+00 2.8062147768199988E+00 O 0.0 0.0 6.9899699999999998E-01 2.4286600000000000E-01 9.2896599999999996E-01
atom   7.6022106678400014E+00 4.3799809482879919E+00 1.4188613915190029E+00 H 0.0 0.0 1.3250600000000001E-01 -4.1529000000000003E-02 1.7214099999999999E-01
