begin
atom   3.1756830669600009E+00 5.8446820903303409E-01 2.4181458756429890E+01 C 0.0 0.0 7.8126399999999996E-01 4.4226900000000002E-01 -4.1778700000000002E-01
atom   2.1037700482300467E-01 1.2062506440683156E+00 3.2142316212064003E+01 O 0.0 0.0 4.2696600000000001E-01 -2.0714099999999999E-01 -5.5994500000000003E-01
atom   2.7612958356650044E+00 2.2500277311490073E+00 3.2988209678008005E+01 O 0.0 0.0 1.1321520000000000E+00 -6.4996799999999999E-01 2.5626599999999999E-01
atom   -7.7754373713699787E-01 1.7195704445214817E+00 3.5499689166087975E+01 O 0.0 0.0 -1.4086599999999999E-01 9.1775999999999996E-02 1.6566200000000000E-01
atom   1.0657176141790019E+00 6.7560521407306995E-01 3.4654770394663970E+01 O 0.0 0.0 -8.8149800000000000E-01 5.1310800000000001E-01 1.6055600000000000E-01
atom   2.5898986804920026E+00 2.3641674700764632E+00 3.2028767103119968E+01 H 0.0 0.0 -3.0312800000000001E-01 1.7156399999999999E-01 -6.3410299999999997E-01
atom   1.2371147913230029E+00 5.6146543709072627E-01 3.5614212346744011E+01 H 0.0 0.0 3.6748500000000001E-01 -2.1351200000000001E-01 1.6072900000000001E-01
atom   -4.6406552982999627E-01 1.5780869744892365E+00 3.3081392342544021E+01 C 0.0 0.0 -1.3733409999999999E+00 7.8583599999999998E-01 4.8355199999999998E-01
atom   -1.0309414979299879E-01 1.3475007234706617E+00 3.4561592089783986E+01 C 0.0 0.0 7.7344700000000000E-01 -4.5533400000000002E-01 -4.1847200000000001E-01
atom   2.4074770048230008E+00 2.5992381852412709E+00 3.0138483787935986E+01 O 0.0 0.0 4.2685000000000001E-01 2.0708299999999999E-01 5.5983600000000000E-01
atom   5.6419583566500375E-01 1.5554610981605792E+00 2.9292590321991991E+01 O 0.0 0.0 1.1321690000000000E+00 6.4999700000000005E-01 -2.5624700000000000E-01
atom   1.4195562628630016E+00 2.0859183847881049E+00 2.6781110833912017E+01 O 0.0 0.0 -1.4088200000000001E-01 -9.1768000000000002E-02 -1.6566200000000000E-01
atom   -1.1313823858210013E+00 3.1298836152365168E+00 2.7626029605336019E+01 O 0.0 0.0 -8.8149900000000003E-01 -5.1309600000000000E-01 -1.6055200000000000E-01
atom   3.9279868049200262E-01 1.4413213592331235E+00 3.0252032896880024E+01 H 0.0 0.0 -3.0312899999999998E-01 -1.7156700000000000E-01 6.3410000000000000E-01
atom   -9.5998520867699644E-01 3.2440233922188604E+00 2.6666587653255981E+01 H 0.0 0.0 3.6748599999999998E-01 2.1351400000000001E-01 -1.6073000000000001E-01
atom   1.7330344701700038E+00 2.2274018548203505E+00 2.9199407657455975E+01 C 0.0 0.0 -1.3732350000000000E+00 -7.8578000000000003E-01 -4.8344300000000001E-01
atom   2.0940058502070014E+00 2.4579881058389250E+00 2.7719207910216006E+01 C 0.0 0.0 7.7343399999999995E-01 4.5532200000000000E-01 4.1847600000000001E-01
atom   1.1498322035060013E+00 4.2093349148536269E-01 4.2522449545418098E+01 O 0.0 0.0 3.4092999999999998E-02 -4.7326099999999999E-01 -5.6006599999999995E-01
atom   1.1321290922270046E+00 2.5391503538340148E+00 4.3368343011362100E+01 O 0.0 0.0 3.1760000000000000E-03 -1.3054300000000001E+00 2.5609399999999999E-01
atom   1.1004198199840027E+00 1.5331578511748762E+00 4.5879822499442071E+01 O 0.0 0.0 9.0690000000000007E-03 1.6583700000000001E-01 1.6286400000000001E-01
atom   -1.0791499145939969E+00 3.2203529092065613E+00 4.5034903728018065E+01 O 0.0 0.0 3.5680000000000000E-03 1.0196069999999999E+00 1.6324000000000000E-01
atom   1.1452784281330046E+00 2.7446545138139453E+00 4.2408900436474063E+01 H 0.0 0.0 -2.9979999999999998E-03 3.4830100000000003E-01 -6.3409300000000002E-01
atom   -1.0922992724709963E+00 3.0148487111717430E+00 4.5994345680098107E+01 H 0.0 0.0 -1.1310000000000001E-03 -4.2442200000000002E-01 1.5809699999999999E-01
atom   1.1346306443740046E+00 1.1909360250980854E+00 4.3461525675898109E+01 C 0.0 0.0 -6.1120000000000002E-03 1.5826119999999999E+00 4.8269800000000002E-01
atom   1.1154227832470021E+00 7.6303251443763120E-01 4.4941725423138081E+01 C 0.0 0.0 -7.6519999999999999E-03 -8.9612899999999995E-01 -4.1464499999999999E-01
atom   1.2576448013170032E+00 3.0201716767266302E+00 4.0518617121290085E+01 O 0.0 0.0 3.9134300000000000E-01 -2.6525199999999999E-01 5.5695899999999998E-01
atom   1.6291667434380006E+00 2.8912262268501410E-01 3.9672723655346083E+01 O 0.0 0.0 1.1290840000000000E+00 -6.5555099999999999E-01 -2.5709700000000002E-01
atom   3.1913644287900339E-01 3.6190762359629773E+00 3.7161244167266112E+01 O 0.0 0.0 -1.4976800000000001E-01 7.6022999999999993E-02 -1.6552800000000001E-01
atom   2.1448675287730032E+00 2.5447476951334944E+00 3.8006162938690061E+01 O 0.0 0.0 -8.8507300000000000E-01 5.0682400000000005E-01 -1.6062399999999999E-01
atom   1.4446202523590017E+00 3.8048704373748538E-01 4.0632166230234120E+01 H 0.0 0.0 -2.9988900000000002E-01 1.7658900000000000E-01 6.3413799999999998E-01
atom   2.3294140637940042E+00 2.4533832740810197E+00 3.7046720986610076E+01 H 0.0 0.0 3.6863299999999999E-01 -2.1148500000000001E-01 -1.6072500000000001E-01
atom   5.9840382579600315E-01 3.4183378799184321E+00 3.9579540990810067E+01 C 0.0 0.0 -1.3662380000000001E+00 7.9579400000000000E-01 -4.7883300000000001E-01
atom   9.7858306696000263E-01 3.2210206202765526E+00 3.8099341243570102E+01 C 0.0 0.0 7.8127300000000000E-01 -4.4228000000000001E-01 4.1777700000000001E-01
atom   -1.2576448013169954E+00 3.0201716767266316E+00 5.2902582878709907E+01 O 0.0 0.0 -3.9125900000000002E-01 -2.6519399999999999E-01 -5.5686400000000003E-01
atom   2.7650332565620013E+00 2.8912262268501560E-01 5.3748476344653902E+01 O 0.0 0.0 -1.1290970000000000E+00 -6.5557600000000005E-01 2.5709799999999999E-01
atom   -3.1913644287899523E-01 3.6190762359629791E+00 5.6259955832733880E+01 O 0.0 0.0 1.4979100000000001E-01 7.6019000000000003E-02 1.6554500000000000E-01
atom   2.2493324712270040E+00 2.5447476951334962E+00 5.5415037061309931E+01 O 0.0 0.0 8.8505299999999998E-01 5.0681500000000002E-01 1.6061500000000001E-01
atom   2.9495797476410037E+00 3.8048704373748665E-01 5.2789033769765872E+01 H 0.0 0.0 2.9989199999999999E-01 1.7659000000000000E-01 -6.3413799999999998E-01
atom   2.0647859362060035E+00 2.4533832740810215E+00 5.6374479013389916E+01 H 0.0 0.0 -3.6863299999999999E-01 -2.1148600000000001E-01 1.6072400000000001E-01
atom   -5.9840382579599494E-01 3.4183378799184339E+00 5.3841659009189918E+01 C 0.0 0.0 1.3661430000000001E+00 7.9574400000000001E-01 4.7873100000000002E-01
atom   -9.7858306695999475E-01 3.2210206202765543E+00 5.5321858756429890E+01 C 0.0 0.0 -7.8126399999999996E-01 -4.4226900000000002E-01 -4.1778700000000002E-01
atom   3.2443677964940045E+00 4.2093349148536358E-01 5.0898750454581887E+01 O 0.0 0.0 -3.4091999999999997E-02 -4.7328199999999998E-01 5.6006400000000001E-01
atom   -1.1321290922269933E+00 2.5391503538340157E+00 5.0052856988637892E+01 O 0.0 0.0 -3.2090000000000000E-03 -1.3054290000000000E+00 -2.5611200000000001E-01
atom   3.2937801800160038E+00 1.5331578511748765E+00 4.7541377500557921E+01 O 0.0 0.0 -9.0989999999999994E-03 1.6583899999999999E-01 -1.6286800000000001E-01
atom   1.0791499145940047E+00 3.2203529092065617E+00 4.8386296271981919E+01 O 0.0 0.0 -3.5769999999999999E-03 1.0195959999999999E+00 -1.6323699999999999E-01
atom   -1.1452784281329969E+00 2.7446545138139462E+00 5.1012299563525929E+01 H 0.0 0.0 2.9989999999999999E-03 3.4830200000000000E-01 6.3410100000000003E-01
atom   1.0922992724710043E+00 3.0148487111717430E+00 4.7426854319901885E+01 H 0.0 0.0 1.1290000000000000E-03 -4.2442099999999999E-01 -1.5809699999999999E-01
atom   3.2595693556260015E+00 1.1909360250980860E+00 4.9959674324101876E+01 C 0.0 0.0 6.1209999999999997E-03 1.5826180000000001E+00 -4.8270000000000002E-01
atom   3.2787772167530038E+00 7.6303251443763154E-01 4.8479474576861911E+01 C 0.0 0.0 7.6620000000000004E-03 -8.9612899999999995E-01 4.1464600000000001E-01
energy   7.2067102284853135E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-88-8293-3
lattice   5.8285000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   3.5689269344151740E-16 5.8285000000000000E+00 0.0000000000000000E+00
lattice   -2.9142502225324565E+00 -2.9142502225324565E+00 1.9708550404329159E+01
atom   4.3722298479199901E+00 1.8050239032998966E-01 6.7716683226726131E+00 O 0.0 0.0 7.0500000000000001E-04 1.7443000000000000E-01 -3.1685099999999999E-01
atom   4.3999053476232408E+00 -3.1038363839675920E-01 8.9974574042956057E+00 O 0.0 0.0 8.9612999999999998E-02 -2.6659600000000000E-01 -8.8904399999999995E-01
atom   4.3789044527334315E+00 2.8766900018784294E+00 8.4129128360914187E+00 O 0.0 0.0 4.8520000000000004E-03 -3.9157999999999998E-02 2.4951100000000001E-01
atom   4.3512754061838184E+00 3.3673828158388184E+00 6.1863582743707353E+00 O 0.0 0.0 2.7099999999999999E-02 1.8272600000000000E-01 5.7490900000000000E-01
atom   4.4059509004196684E+00 6.6953461382466462E-01 9.0455990861972460E+00 H 0.0 0.0 -1.3159000000000001E-02 3.9583000000000002E-01 3.6697099999999999E-01
atom   4.3452297951023979E+00 2.3874646219024016E+00 6.1382161982980712E+00 H 0.0 0.0 2.7409999999999999E-03 -3.8816899999999999E-01 -1.8456800000000001E-01
atom   4.3805843512510831E+00 -6.2035106373891535E-01 7.6824607450208910E+00 C 0.0 0.0 2.7070000000000002E-03 -1.9079399999999999E-01 6.0999499999999995E-01
atom   4.3705385838359687E+00 3.6773505326059714E+00 7.5013557219874452E+00 C 0.0 0.0 -1.9650000000000002E-03 2.1627199999999999E-01 -5.8828400000000003E-01
atom   4.3705200408137816E+00 -1.8050250159621795E-01 3.0826068794919661E+00 O 0.0 0.0 -7.0500000000000001E-04 -1.7443000000000000E-01 3.1685099999999999E-01
atom   4.3428445411105310E+00 3.1038352713053097E-01 8.5681779786897372E-01 O 0.0 0.0 -8.9612999999999998E-02 2.6659600000000000E-01 8.8904399999999995E-01
atom   4.3638454360003402E+00 2.9518098868553420E+00 1.4413623660731607E+00 O 0.0 0.0 -4.8520000000000004E-03 3.9157999999999998E-02 -2.4951100000000001E-01
atom   4.3914744825499534E+00 2.4611170728949534E+00 3.6679169277938439E+00 O 0.0 0.0 -2.7099999999999999E-02 -1.8272600000000000E-01 -5.7490900000000000E-01
atom   4.3367989883141034E+00 5.1589652749091073E+00 8.0867611596733302E-01 H 0.0 0.0 1.3159000000000001E-02 -3.9583000000000002E-01 -3.6697099999999999E-01
atom   4.3975200936313730E+00 3.4410352668313702E+00 3.7160590038665080E+00 H 0.0 0.0 -2.7409999999999999E-03 3.8816899999999999E-01 1.8456800000000001E-01
atom   4.3621655374826878E+00 6.2035095247268712E-01 2.1718144571436890E+00 C 0.0 0.0 -2.7070000000000002E-03 1.9079399999999999E-01 -6.0999499999999995E-01
atom   4.3722113048978031E+00 2.1511493561278003E+00 2.3529194801771349E+00 C 0.0 0.0 1.9650000000000002E-03 -2.1627199999999999E-01 5.8828400000000003E-01
atom   1.4562699991599868E+00 -1.8050254325001219E-01 6.7716683226726131E+00 O 0.0 0.0 -3.3950000000000000E-03 -1.7906500000000000E-01 -3.1868400000000002E-01
atom   1.4285944491932416E+00 3.1038343521324163E-01 8.9974574042956057E+00 O 0.0 0.0 -9.0512999999999996E-02 2.6636799999999999E-01 -8.9234899999999995E-01
atom   1.4495953572834330E+00 2.9518098081384285E+00 8.4129128360914187E+00 O 0.0 0.0 -6.1460000000000004E-03 4.0336999999999998E-02 2.5228899999999999E-01
atom   1.4772244541138213E+00 2.4611170444588164E+00 6.1863582743707353E+00 O 0.0 0.0 -2.6488999999999999E-02 -1.8554699999999999E-01 5.7129399999999997E-01
atom   1.4225488953096683E+00 -6.6953481809533311E-01 9.0455990861972460E+00 H 0.0 0.0 1.3606999999999999E-02 -3.9656100000000000E-01 3.6748999999999998E-01
atom   1.4832700662824019E+00 3.4410352394823982E+00 6.1382161982980712E+00 H 0.0 0.0 -2.0539999999999998E-03 3.8923099999999999E-01 -1.8495200000000001E-01
atom   1.4479154752610821E+00 6.2035089025108126E-01 7.6824607450208910E+00 C 0.0 0.0 -1.2799999999999999E-04 1.9203700000000001E-01 6.1061100000000001E-01
atom   1.4579612467659699E+00 2.1511492979959721E+00 7.5013557219874452E+00 C 0.0 0.0 1.3120000000000000E-03 -2.1538900000000000E-01 -5.8835400000000004E-01
atom   1.4579798895737848E+00 1.8050243198378396E-01 3.0826068794919661E+00 O 0.0 0.0 3.3950000000000000E-03 1.7906500000000000E-01 3.1868400000000002E-01
atom   1.4856554395405306E+00 5.5181164535205305E+00 8.5681779786897372E-01 O 0.0 0.0 9.0512999999999996E-02 -2.6636799999999999E-01 8.9234899999999995E-01
atom   1.4646545314503394E+00 2.8766900805953433E+00 1.4413623660731607E+00 O 0.0 0.0 6.1460000000000004E-03 -4.0336999999999998E-02 -2.5228899999999999E-01
atom   1.4370254346199505E+00 3.3673828442749554E+00 3.6679169277938439E+00 O 0.0 0.0 2.6488999999999999E-02 1.8554699999999999E-01 -5.7129399999999997E-01
atom   1.4917009934241032E+00 6.6953470682910488E-01 8.0867611596733302E-01 H 0.0 0.0 -1.3606999999999999E-02 3.9656100000000000E-01 -3.6748999999999998E-01
atom   1.4309798224513706E+00 2.3874646492513731E+00 3.7160590038665080E+00 H 0.0 0.0 2.0539999999999998E-03 -3.8923099999999999E-01 1.8495200000000001E-01
atom   1.4663344134726901E+00 5.2081489984826908E+00 2.1718144571436890E+00 C 0.0 0.0 1.2799999999999999E-04 -1.9203700000000001E-01 -6.1061100000000001E-01
atom   1.4562886419678021E+00 3.6773505907378001E+00 2.3529194801771349E+00 C 0.0 0.0 -1.3120000000000000E-03 2.1538900000000000E-01 5.8835400000000004E-01
atom   2.7337473871375533E+00 1.4579797783075568E+00 1.2936882081656545E+01 O 0.0 0.0 -1.7437400000000000E-01 -2.4459999999999998E-03 3.1712899999999999E-01
atom   3.2246334158643033E+00 1.4856553282743019E+00 1.0711093000033554E+01 O 0.0 0.0 2.6874300000000001E-01 9.0302999999999994E-02 8.9127000000000001E-01
atom   3.7559775589113914E-02 1.4646544201841110E+00 1.1295637568237741E+01 O 0.0 0.0 3.9899999999999998E-02 5.2069999999999998E-03 -2.4857899999999999E-01
atom   -4.5313303837127472E-01 1.4370253233537222E+00 1.3522192129958423E+01 O 0.0 0.0 -1.8296100000000001E-01 2.8933000000000000E-02 -5.7189500000000004E-01
atom   2.2447151636428790E+00 1.4917008821578752E+00 1.0662951318131913E+01 H 0.0 0.0 -3.9631300000000003E-01 -1.3407000000000001E-02 -3.6760900000000002E-01
atom   5.2678515556514194E-01 1.4309797111851421E+00 1.3570334206031088E+01 H 0.0 0.0 3.8871299999999998E-01 2.7529999999999998E-03 1.8542600000000001E-01
atom   3.5346008412064589E+00 1.4663343022064614E+00 1.2026089659308269E+01 C 0.0 0.0 1.9292500000000001E-01 8.2399999999999997E-04 -6.1088699999999996E-01
atom   -7.6310075513842801E-01 1.4562885307015736E+00 1.2207194682341715E+01 C 0.0 0.0 -2.1615999999999999E-01 -8.7699999999999996E-04 5.8845499999999995E-01
atom   3.0947522790637616E+00 1.4562698878937586E+00 1.6625943524837194E+01 O 0.0 0.0 1.7437400000000000E-01 2.4459999999999998E-03 -3.1712899999999999E-01
atom   2.6038662503370125E+00 1.4285943379270130E+00 1.8851732606460185E+01 O 0.0 0.0 -2.6874300000000001E-01 -9.0302999999999994E-02 -8.9127000000000001E-01
atom   -3.7560109387797941E-02 1.4495952460172044E+00 1.8267188038255998E+01 O 0.0 0.0 -3.9899999999999998E-02 -5.2069999999999998E-03 2.4857899999999999E-01
atom   4.5313270457259047E-01 1.4772243428475931E+00 1.6040633476535316E+01 O 0.0 0.0 1.8296100000000001E-01 -2.8933000000000000E-02 5.7189500000000004E-01
atom   -2.2447154974415637E+00 1.4225487840434405E+00 1.8899874288361826E+01 H 0.0 0.0 3.9631300000000003E-01 1.3407000000000001E-02 3.6760900000000002E-01
atom   -5.2678548936382641E-01 1.4832699550161732E+00 1.5992491400462651E+01 H 0.0 0.0 -3.8871299999999998E-01 -2.7529999999999998E-03 -1.8542600000000001E-01
atom   2.2938988249948569E+00 1.4479153639948539E+00 1.7536735947185470E+01 C 0.0 0.0 -1.9292500000000001E-01 -8.2399999999999997E-04 6.1088699999999996E-01
atom   7.6310042133974376E-01 1.4579611354997417E+00 1.7355630924152024E+01 C 0.0 0.0 2.1615999999999999E-01 8.7699999999999996E-04 -5.8845499999999995E-01
atom   2.7337473454837595E+00 -1.4562702633462379E+00 1.6625943524837194E+01 O 0.0 0.0 -1.7973800000000001E-01 -5.1910000000000003E-03 -3.1817899999999999E-01
atom   -2.6038666760529865E+00 -1.4285947636429874E+00 1.8851732606460185E+01 O 0.0 0.0 2.6961800000000002E-01 8.7762000000000007E-02 -8.8966500000000004E-01
atom   3.7559696872200315E-02 -1.4495956585327971E+00 1.8267188038255998E+01 O 0.0 0.0 4.1849999999999998E-02 5.7720000000000002E-03 2.5115100000000001E-01
atom   -4.5313306680741194E-01 -1.4772247050824097E+00 1.6040633476535316E+01 O 0.0 0.0 -1.8659899999999999E-01 2.8601999999999999E-02 5.7232799999999995E-01
atom   2.2447150706384389E+00 -1.4225492108465601E+00 1.8899874288361826E+01 H 0.0 0.0 -3.9799499999999999E-01 -1.3025000000000000E-02 3.6730099999999999E-01
atom   5.2678512821617041E-01 -1.4832703161638296E+00 1.5992491400462651E+01 H 0.0 0.0 3.8932699999999998E-01 2.5349999999999999E-03 -1.8503700000000001E-01
atom   -2.2938992210151419E+00 -1.4479157600151444E+00 1.7536735947185470E+01 C 0.0 0.0 1.8923899999999999E-01 3.6099999999999999E-04 6.1291899999999999E-01
atom   -7.6310081327025603E-01 -1.4579615274302598E+00 1.7355630924152024E+01 C 0.0 0.0 -2.1517400000000000E-01 -1.4950000000000000E-03 -5.8862599999999998E-01
atom   3.0947523207175553E+00 -1.4579800704524468E+00 1.2936882081656545E+01 O 0.0 0.0 1.7973800000000001E-01 5.1910000000000003E-03 3.1817899999999999E-01
atom   2.6038663422543018E+00 -1.4856555701556973E+00 1.0711093000033554E+01 O 0.0 0.0 -2.6961800000000002E-01 -8.7762000000000007E-02 8.8966500000000004E-01
atom   -3.7560030670885231E-02 -1.4646546752658876E+00 1.1295637568237741E+01 O 0.0 0.0 -4.1849999999999998E-02 -5.7720000000000002E-03 -2.5115100000000001E-01
atom   4.5313273300872725E-01 -1.4370256287162750E+00 1.3522192129958423E+01 O 0.0 0.0 1.8659899999999999E-01 -2.8601999999999999E-02 -5.7232799999999995E-01
atom   3.5837845955628769E+00 -1.4917011229521246E+00 1.0662951318131913E+01 H 0.0 0.0 3.9799499999999999E-01 1.3025000000000000E-02 -3.6730099999999999E-01
atom   -5.2678546201485488E-01 -1.4309800176348551E+00 1.3570334206031088E+01 H 0.0 0.0 -3.8932699999999998E-01 -2.5349999999999999E-03 1.8503700000000001E-01
atom   2.2938988872164621E+00 -1.4663345737835403E+00 1.2026089659308269E+01 C 0.0 0.0 -1.8923899999999999E-01 -3.6099999999999999E-04 -6.1291899999999999E-01
atom   7.6310047947157134E-01 -1.4562888063684249E+00 1.2207194682341715E+01 C 0.0 0.0 2.1517400000000000E-01 1.4950000000000000E-03 5.8862599999999998E-01
energy   9.1761825895235205E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-88-19489-3
lattice   5.8499999999999996E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   3.5820918875060077E-16 5.8499999999999996E+00 0.0000000000000000E+00
lattice   -2.9249999813599299E+00 -2.9249999813599299E+00 1.9037750504272552E+01
atom   -1.4674725998650093E+00 2.8642770756349902E+00 1.7500558381700351E+01 O 0.0 0.0 4.3100000000000001E-04 3.0991000000000001E-02 3.0605100000000002E-01
atom   -1.4319821145206146E+00 3.4574062334793827E+00 1.5298966662014534E+01 O 0.0 0.0 -3.1359999999999999E-02 2.1285999999999999E-01 6.3266500000000003E-01
atom   -1.4651144663294564E+00 2.1864663217054564E-01 1.6004871982022571E+01 O 0.0 0.0 -2.3130000000000000E-03 4.2016999999999999E-02 -1.4442900000000000E-01
atom   -1.5006026116731330E+00 -3.7449767717313143E-01 1.8207198558877870E+01 O 0.0 0.0 -9.9382999999999999E-02 -1.5544200000000000E-01 -8.8546100000000005E-01
atom   -1.4221196581110587E+00 2.4804400873889385E+00 1.5206592450527713E+01 H 0.0 0.0 -5.7380000000000000E-03 -2.5376700000000002E-01 -3.1437799999999999E-01
atom   -1.5104650680826859E+00 6.0246846891731554E-01 1.8299573151119681E+01 H 0.0 0.0 1.5873000000000002E-02 3.5825400000000002E-01 3.9295000000000002E-01
atom   -1.4580982097199993E+00 -2.1438687302199964E+00 1.6627330653265268E+01 C 0.0 0.0 2.6970000000000002E-03 1.3167100000000001E-01 -5.6021500000000002E-01
atom   -1.4744866334737490E+00 -6.2328092097374777E-01 1.6878833425362078E+01 C 0.0 0.0 7.6080000000000002E-03 -3.0793399999999999E-01 5.0627400000000000E-01
atom   1.4674726278251145E+00 6.0722952325114654E-02 1.1056067374708476E+01 O 0.0 0.0 -4.3100000000000001E-04 -3.0991000000000001E-02 -3.0605100000000002E-01
atom   1.4319821424807198E+00 -5.3240620551927809E-01 1.3257659094394294E+01 O 0.0 0.0 3.1359999999999999E-02 -2.1285999999999999E-01 -6.3266500000000003E-01
atom   1.4651144942895622E+00 2.7063533957895585E+00 1.2551753774386256E+01 O 0.0 0.0 2.3130000000000000E-03 -4.2016999999999999E-02 1.4442900000000000E-01
atom   1.5006026396332384E+00 3.2994977051332364E+00 1.0349427197530957E+01 O 0.0 0.0 9.9382999999999999E-02 1.5544200000000000E-01 8.8546100000000005E-01
atom   1.4221196860711638E+00 4.4455994057116610E-01 1.3350033305881114E+01 H 0.0 0.0 5.7380000000000000E-03 2.5376700000000002E-01 3.1437799999999999E-01
atom   1.5104650960427914E+00 2.3225315590427891E+00 1.0257052605289148E+01 H 0.0 0.0 -1.5873000000000002E-02 -3.5825400000000002E-01 -3.9295000000000002E-01
atom   1.4580982376801039E+00 -7.8113124181989868E-01 1.1929295103143561E+01 C 0.0 0.0 -2.6970000000000002E-03 -1.3167100000000001E-01 5.6021500000000002E-01
atom   1.4744866614338543E+00 3.5482809489338529E+00 1.1677792331046749E+01 C 0.0 0.0 -7.6080000000000002E-03 3.0793399999999999E-01 -5.0627400000000000E-01
atom   1.4674726341349915E+00 2.9857229586349865E+00 1.7500558381700351E+01 O 0.0 0.0 5.3100000000000000E-04 -3.6707999999999998E-02 3.0359500000000000E-01
atom   1.4319821444793868E+00 2.3925937964793831E+00 1.5298966662014534E+01 O 0.0 0.0 3.2198999999999998E-02 -2.1607599999999999E-01 6.4101300000000005E-01
atom   1.4651144976705421E+00 -2.1864660082945492E-01 1.6004871982022571E+01 O 0.0 0.0 6.9099999999999999E-04 -4.5377000000000001E-02 -1.4095600000000000E-01
atom   1.5006026473268681E+00 3.7449771282686650E-01 1.8207198558877870E+01 O 0.0 0.0 9.8072000000000006E-02 1.5170700000000001E-01 -8.9122900000000005E-01
atom   1.4221196878889417E+00 3.3695599423889435E+00 1.5206592450527713E+01 H 0.0 0.0 6.0289999999999996E-03 2.5346000000000002E-01 -3.1475199999999998E-01
atom   1.5104651039173107E+00 -6.0246843308268583E-01 1.8299573151119681E+01 H 0.0 0.0 -1.6996000000000001E-02 -3.5907099999999997E-01 3.9305400000000001E-01
atom   1.4580982422800026E+00 2.1438687627800044E+00 1.6627330653265268E+01 C 0.0 0.0 -1.3710000000000000E-03 -1.3356999999999999E-01 -5.6120300000000001E-01
atom   1.4744866665262506E+00 6.2328095402625405E-01 1.6878833425362078E+01 C 0.0 0.0 -7.1339999999999997E-03 3.0937399999999998E-01 5.0821000000000005E-01
atom   -1.4674726061748864E+00 -6.0722930674881381E-02 1.1056067374708476E+01 O 0.0 0.0 -5.3100000000000000E-04 3.6707999999999998E-02 -3.0359500000000000E-01
atom   -1.4319821165192812E+00 5.3240623148072153E-01 1.3257659094394294E+01 O 0.0 0.0 -3.2198999999999998E-02 2.1607599999999999E-01 -6.4101300000000005E-01
atom   -1.4651144697104370E+00 3.1436466287895595E+00 1.2551753774386256E+01 O 0.0 0.0 -6.9099999999999999E-04 4.5377000000000001E-02 1.4095600000000000E-01
atom   -1.5006026193667630E+00 2.5505023151332389E+00 1.0349427197530957E+01 O 0.0 0.0 -9.8072000000000006E-02 -1.5170700000000001E-01 8.9122900000000005E-01
atom   -1.4221196599288362E+00 -4.4455991442883847E-01 1.3350033305881114E+01 H 0.0 0.0 -6.0289999999999996E-03 -2.5346000000000002E-01 3.1475199999999998E-01
atom   -1.5104650759572056E+00 3.5274684610427900E+00 1.0257052605289148E+01 H 0.0 0.0 1.6996000000000001E-02 3.5907099999999997E-01 -3.9305400000000001E-01
atom   -1.4580982143198971E+00 7.8113126518010068E-01 1.1929295103143561E+01 C 0.0 0.0 1.3710000000000000E-03 1.3356999999999999E-01 5.6120300000000001E-01
atom   -1.4744866385661453E+00 2.3017190739338509E+00 1.1677792331046749E+01 C 0.0 0.0 7.1339999999999997E-03 -3.0937399999999998E-01 -5.0821000000000005E-01
atom   6.0722943005079799E-02 1.4575273845050782E+00 1.5371921225721996E+00 O 0.0 0.0 -3.0440999999999999E-02 2.5999999999999998E-04 -3.0647000000000002E-01
atom   -5.3240621483931549E-01 1.4930178741606808E+00 3.7387838422580351E+00 O 0.0 0.0 -2.1327199999999999E-01 -2.8964000000000000E-02 -6.3953700000000002E-01
atom   2.7063533864695239E+00 1.4598855209695276E+00 3.0328785222499799E+00 O 0.0 0.0 -4.2832000000000002E-02 -2.6010000000000000E-03 1.4424500000000001E-01
atom   3.2994976958132014E+00 1.4243973713132017E+00 8.3055194539468202E-01 O 0.0 0.0 1.5202399999999999E-01 -9.8164000000000001E-02 8.9027800000000001E-01
atom   4.4455993125113136E-01 1.5028803307511285E+00 3.8311580537448373E+00 H 0.0 0.0 2.5403900000000001E-01 -4.8630000000000001E-03 3.1447500000000000E-01
atom   2.3225315497227541E+00 1.4145349147227588E+00 7.3817735315287170E-01 H 0.0 0.0 -3.5704100000000000E-01 1.6444000000000000E-02 -3.9198300000000003E-01
atom   5.0688687488600657E+00 1.4669017763600674E+00 2.4104198510072843E+00 C 0.0 0.0 -1.3103699999999999E-01 5.4409999999999997E-03 5.6066199999999999E-01
atom   3.5482809396138175E+00 1.4505133521138194E+00 2.1589170789104730E+00 C 0.0 0.0 3.0608099999999999E-01 6.5760000000000002E-03 -5.1011200000000001E-01
atom   2.8642770663149548E+00 4.3924726248149559E+00 7.9816831295640762E+00 O 0.0 0.0 3.0440999999999999E-02 -2.5999999999999998E-04 3.0647000000000002E-01
atom   3.4574062241593500E+00 4.3569821351593543E+00 5.7800914098782412E+00 O 0.0 0.0 2.1327199999999999E-01 2.8964000000000000E-02 6.3953700000000002E-01
atom   2.1864662285051090E-01 4.3901144883505072E+00 6.4859967298862955E+00 O 0.0 0.0 4.2832000000000002E-02 2.6010000000000000E-03 -1.4424500000000001E-01
